,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
198,2011-08-04 00:00:00,10:30:00,2011-08-04 00:00:00,16:00:00,"Arkansas, Oklahoma, Texas",SPP,Public Appeal to Reduce Electricity Usage,,
199,2011-08-08 00:00:00,09:30:00,2011-08-08 00:00:00,09:30:00,"Greene County, Ohio",RFC,Suspected Physical Attack,0,0
200,2011-08-08 00:00:00,20:58:00,2011-08-10 00:00:00,16:30:00,Northern and Central Oklahoma,SPP,Severe Weather,,54000
201,2011-08-08 00:00:00,19:36:00,2011-08-09 00:00:00,12:00:00,Oklahoma,SPP,Electrical System Separation (Islanding),92,14500
202,2011-08-08 00:00:00,09:35:00,2011-08-08 00:00:00,16:00:00,"Collins Substation, Washington",WECC,Vandalism,,
203,2011-08-09 00:00:00,10:26:00,2011-08-09 00:00:00,17:00:00,"Polk Substation, Tacoma, Washington",WECC,Vandalism,,
204,2011-08-13 00:00:00,16:41:00,2011-08-14 00:00:00,19:00:00,Kentucky,SERC,Severe Weather,UNK,181700
205,2011-08-15 00:00:00,02:05:00,2011-08-15 00:00:00,03:40:00,Utah,WECC,Vandalism,0,0
206,2011-08-18 00:00:00,09:51:00,2011-08-18 00:00:00,16:00:00,"Collins Substation, Washington",WECC,Suspected Physical Attack,,
207,2011-08-20 00:00:00,17:42:00,2011-08-23 00:00:00,20:00:00,Southeastern Michigan,RFC,Severe Weather,254,65000
208,2011-08-21 00:00:00,22:45:00,2011-08-23 00:00:00,22:45:00,Puerto Rico,,Severe Weather,2200,931000
209,2011-08-22 00:00:00,10:05:00,2011-08-22 00:00:00,16:00:00,"Collins Substation, Washington",WECC,Suspected Physical Attack,,
210,2011-08-23 00:00:00,13:51:00,2011-08-23 00:00:00,13:51:00,Virginia,RFC,Earthquake,0,0
211,2011-08-23 00:00:00,10:30:00,2011-08-23 00:00:00,16:54:00,"Southeastern New Mexico,  Texas Panhandle",SPP,Public Appeal to Reduce Electricity Usage,0,0
212,2011-08-23 00:00:00,15:43:00,2011-08-23 00:00:00,19:00:00,Texas,TRE,Public Appeal to Reduce Electricity Usage,0,0
213,2011-08-24 00:00:00,13:20:00,2011-08-29 00:00:00,19:00:00,Texas,TRE,Public Appeal to Reduce Electricity Usage,0,0
214,2011-08-24 00:00:00,07:45:00,2011-08-25 00:00:00,06:00:00,"Houston area, Texas",TRE,Severe Weather,485,79000
215,2011-08-24 00:00:00,14:51:00,2011-08-24 00:00:00,22:00:00,"Arkansas, Louisiana, Texas",SPP,Severe Weather,,53064
216,2011-08-25 00:00:00,00:01:00,2011-08-25 00:00:00,00:01:00,Maine,NPCC,Suspected Physical Attack,0,0
217,2011-08-25 00:00:00,00:30:00,2011-08-28 00:00:00,20:00:00,"Cleveland area, Ohio",RFC,Severe Weather,,107833
218,2011-08-26 00:00:00,00:30:00,2011-08-28 00:00:00,00:30:00,Pennsylvania,RFC,Severe Weather,,200717
219,2011-08-27 00:00:00,23:05:00,2077-08-29 00:00:00,15:30:00,District of Columbia; Maryland,RFC,Severe Weather,,220000
220,2011-08-27 00:00:00,23:00:00,2011-08-29 00:00:00,08:00:00,Maryland,RFC,Severe Weather,UNK,108000
221,2011-08-27 00:00:00,22:00:00,2011-08-29 00:00:00,16:00:00,Southern New Jersey,RFC,Severe Weather,320,140000
222,2011-08-27 00:00:00,22:00:00,2011-08-29 00:00:00,22:00:00,Pennsylvania,RFC,Severe Weather,,264000
223,2011-08-27 00:00:00,20:30:00,2011-09-04 00:00:00,23:30:00,Maryland,RFC,Severe Weather,1114,760113
224,2011-08-27 00:00:00,13:00:00,2011-08-29 00:00:00,13:00:00,Delaware; Maryland,RFC,Severe Weather,,165000
225,2011-08-27 00:00:00,19:00:00,2011-08-29 00:00:00,13:31:00,Eastern North Carolina,SERC,Severe Weather,200,136000
226,2011-08-27 00:00:00,10:33:00,2011-08-29 00:00:00,14:00:00,North Carolina; Virginia,SERC,Severe Weather,UNK,1000000
227,2011-08-27 00:00:00,02:57:00,2011-08-29 00:00:00,23:30:00,Eastern North Carolina,SERC,Severe Weather,UNK,285465
228,2011-08-27 00:00:00,02:00:00,2011-08-27 00:00:00,05:15:00,Wilson County North Carolina,SERC,Distribution System Interruption,2,1200
229,2011-08-28 00:00:00,12:30:00,2011-08-28 00:00:00,12:31:00,New York,NPCC,Severe Weather,,116000
230,2011-08-28 00:00:00,12:10:00,2011-08-28 00:00:00,12:11:00,Eastern Massachusetts,NPCC,Severe Weather,,50000
231,2011-08-28 00:00:00,09:42:00,2011-08-30 00:00:00,00:01:00,Eastern New York,NPCC,Severe Weather,,100000
232,2011-08-28 00:00:00,07:40:00,2011-08-29 00:00:00,07:40:00,Southwest Connecticut,NPCC,Severe Weather,,158000
233,2011-08-28 00:00:00,07:00:00,2011-09-03 00:00:00,00:01:00,New York,NPCC,Severe Weather,UNK,99700
234,2011-08-28 00:00:00,05:01:00,2011-09-03 00:00:00,05:01:00,Borough's and Westshester County New York,NPCC,Severe Weather,,50000
235,2011-08-28 00:00:00,05:00:00,2011-08-30 00:00:00,05:00:00,"Long Island, New York",NPCC,Severe Weather,UNK,152261
236,2011-08-28 00:00:00,00:01:00,2011-08-30 00:00:00,00:01:00,"Mid-Hudson, New York",NPCC,Severe Weather,,180000
237,2011-08-28 00:00:00,02:58:00,2011-08-30 00:00:00,02:58:00,Eastern and Northeastern Pennsylvania,RFC,Severe Weather,110,284000
238,2011-08-28 00:00:00,00:30:00,2011-08-30 00:00:00,00:30:00,Northern and Central New Jersey,RFC,Severe Weather,,650000
239,2011-08-28 00:00:00,00:23:00,2011-08-30 00:00:00,00:23:00,New Jersey,RFC,Severe Weather,500,665000
240,2011-08-28 00:00:00,20:55:00,2011-08-28 00:00:00,23:39:00,"Calapooya Substation, Oregon",WECC,Suspected Physical Attack,0,0
241,2011-08-31 00:00:00,12:52:00,2011-08-31 00:00:00,12:52:00,Southwest Ohio,RFC,Suspected Physical Attack,0,0
242,2011-09-01 00:00:00,08:13:00,2011-09-01 00:00:00,16:00:00,"Graham Substaion, Washington",WECC,Vandalism,,
243,2011-09-03 00:00:00,14:00:00,2011-09-08 00:00:00,18:00:00,"Southeast Lower Peninsula, Michigan",RFC,Severe Weather,UNK,105000
244,2011-09-05 00:00:00,16:30:00,2011-09-07 00:00:00,15:45:00,Alabama; Georgia,SERC,Severe Weather,177,53295
245,2011-09-07 00:00:00,00:08:00,2011-09-07 00:00:00,10:50:00,Western Connecticut; New York,NPCC,Actual Physical Attack,0,0
246,2011-09-08 00:00:00,15:28:00,2011-09-10 00:00:00,15:30:00,Arizona; California,WECC,Transmission/Distribution Interruption; Load Shed; Generation Inadequacy,7000,2000000
247,2011-09-08 00:00:00,19:53:00,2011-09-09 00:00:00,16:00:00,"Collins Substation, Tacoma, Washington",WECC,Vandalism,,
248,2011-09-12 00:00:00,09:15:00,2011-09-12 00:00:00,15:30:00,"English Creek, New Jersey",RFC,Vandalism,0,0
249,2011-09-13 00:00:00,11:43:00,2011-09-14 00:00:00,16:00:00,"Lacamas Substation, Roy, Washington",WECC,Vandalism,,
250,2011-09-13 00:00:00,14:03:00,2011-09-13 00:00:00,18:21:00,"Saranac, New York",NPCC,Vandalism,,0
251,2011-09-14 00:00:00,09:00:00,2011-09-14 00:00:00,14:00:00,"Salt Lake County, Utah",WECC,Vandalism,0,0
252,2011-09-20 00:00:00,12:55:00,2011-09-20 00:00:00,17:00:00,"Lacamas Substaion, Washington",WECC,Vandalism,,
253,2011-09-21 00:00:00,10:30:00,2011-09-21 00:00:00,10:30:00,"Hockessin, Delaware",RFC,Suspected Physical Attack,0,0
254,2011-09-21 00:00:00,14:37:00,2011-09-21 00:00:00,15:47:00,Puerto Rico,,Generation Inadequacy; Load Shed,600,319616
255,2011-09-22 00:00:00,14:50:00,2011-09-22 00:00:00,14:51:00,"Montgomery County, Ohio",RFC,Vandalism,,0
256,2011-09-23 00:00:00,09:04:00,2011-09-23 00:00:00,09:04:00,"North Haven, Connecticut",NPCC,Vandalism,0,0
257,2011-09-24 00:00:00,16:17:00,2011-09-25 00:00:00,16:00:00,"Collins Substation, Tacoma, Washington",WECC,Vandalism,,
258,2011-09-26 00:00:00,10:15:00,2011-09-26 00:00:00,10:15:00,"McKee City, New Jersey",RFC,Vandalism,0,0
259,2011-09-29 00:00:00,05:00:00,2011-09-30 00:00:00,06:00:00,"Houston metro area, Texas",TRE,Severe Weather,,65000
260,2011-09-28 00:00:00,09:30:00,2011-09-28 00:00:00,13:00:00,"Watertown, Connecticut",NPCC,Vandalism,,
261,2011-09-28 00:00:00,14:59:00,2011-09-28 00:00:00,14:59:00,"Dorothy, New Jersey",RFC,Vandalism,0,0
262,2011-09-28 00:00:00,16:41:00,2011-09-28 00:00:00,16:41:00,"Bethany Beach, Delaware",RFC,Suspected Physical Attack,0,0
263,2011-09-29 00:00:00,18:44:00,2011-09-30 00:00:00,16:00:00,"Collins Substation, Tacoma, Washington",WECC,Vandalism,,
264,2011-09-30 00:00:00,08:22:00,2011-09-30 00:00:00,08:22:00,"Wilmington, Delaware",RFC,Suspected Physical Attack,0,0
265,2011-10-06 00:00:00,11:07:00,2011-10-06 00:00:00,11:07:00,"Oquirrh Substation, Utah",WECC,Vandalism,0,0
266,2011-10-07 00:00:00,08:04:00,2011-10-07 00:00:00,16:00:00,"Olympic Pipeline, Spanaway, Washington",WECC,Suspected Physical Attack,,
267,2011-10-14 00:00:00,14:20:00,2011-10-14 00:00:00,14:20:00,"English Creek, New Jersey",RFC,Vandalism,0,0
268,2011-10-17 00:00:00,03:34:00,2011-10-17 00:00:00,10:42:00,"Seat Pleasant, Maryland",RFC,Vandalism,0,0
269,2011-10-17 00:00:00,15:44:00,2011-10-17 00:00:00,15:44:00,Southwest Ohio,RFC,Vandalism,7,2000
270,2011-10-18 00:00:00,03:45:00,2011-10-18 00:00:00,05:25:00,"Holmesburg Substation, Philadelphia, Pennsylvania",RFC,Suspected Physical Attack,0,0
271,2011-10-20 00:00:00,07:15:00,2011-10-20 00:00:00,07:15:00,"McKee, New Jersey",RFC,Vandalism,0,0
272,2011-10-24 00:00:00,23:37:00,2011-10-26 00:00:00,23:00:00,"Holmesburg Substation, Philadelphia, Pennsylvania",RFC,Suspected Physical Attack,0,0
273,2011-10-26 00:00:00,05:00:00,2011-10-27 00:00:00,15:00:00,"Denver; Ft. Collins, Colorado",WECC,Severe Weather,UNK,204000
274,2011-10-27 00:00:00,01:00:00,2011-10-27 00:00:00,02:36:00,"Munster, Indiana",RFC,Vandalism,,
275,2011-10-29 00:00:00,08:59:00,2011-11-07 00:00:00,19:58:00,Pennsylvania,RFC,Severe Weather,UNK,312359
276,2011-10-29 00:00:00,08:59:00,2011-11-07 00:00:00,15:00:00,Pennsylvania,RFC,Severe Weather,UNK,50000
277,2011-10-29 00:00:00,09:59:00,2011-11-07 00:00:00,13:00:00,Northwest and Central New Jersey,RFC,Severe Weather,UNK,379000
278,2011-10-29 00:00:00,11:18:00,2011-11-04 00:00:00,00:00:00,Southeast New York,NPCC,Severe Weather,UNK,161151
279,2011-10-29 00:00:00,12:57:00,2011-11-03 00:00:00,23:00:00,"Harrisburg, Lehigh Valley, Lancaster Region Pennsylvania",RFC,Severe Weather,UNK,146721
280,2011-10-29 00:00:00,14:00:00,2011-10-31 00:00:00,14:00:00,Southeast Pennsylvania,RFC,Severe Weather,UNK,109335
281,2011-10-29 00:00:00,14:30:00,2011-11-06 00:00:00,12:00:00,New Jersey,RFC,Severe Weather,125,197000
282,2011-10-29 00:00:00,15:00:00,2011-11-02 00:00:00,08:15:00,"Mid-Hudson Valley Region, New York",NPCC,Severe Weather,,145000
283,2011-10-29 00:00:00,16:14:00,2011-11-07 00:00:00,16:00:00,Connecticut; Maine; Massachusetts; New Hampshire; Rhode Island,NPCC,Severe Weather,UNK,1418100
284,2011-10-29 00:00:00,16:16:00,2011-11-02 00:00:00,21:30:00,New York City area,NPCC,Severe Weather,UNK,50000
285,2011-10-29 00:00:00,20:00:00,2011-10-31 00:00:00,20:00:00,New Jersey; New York,"NPCC, RFC",Severe Weather,,74000
286,2011-11-04 00:00:00,10:46:00,2011-11-04 00:00:00,10:46:00,"Sweetwater County, Wyoming",WECC,Vandalism,0,0
287,2011-11-13 00:00:00,11:30:00,2011-11-13 00:00:00,12:00:00,"Cate Road, Deerfield, New Hampshire",NPCC,Vandalism,0,0
288,2011-11-14 00:00:00,14:24:00,2011-11-14 00:00:00,14:24:00,"McKee, New Jersey",RFC,Vandalism,0,0
289,2011-11-22 00:00:00,23:16:00,2011-11-22 00:00:00,23:16:00,Indiana,RFC,Suspected Physical Attack,0,0
290,2011-11-30 00:00:00,10:00:00,2011-11-30 00:00:00,11:00:00,"Orchard Substation, Washington",WECC,Vandalism,0,0
291,2011-11-30 00:00:00,16:56:00,2011-12-02 00:00:00,10:00:00,"City of Los Angeles, California",WECC,Severe Weather,UNK,150000
292,2011-12-01 00:00:00,00:45:00,2011-12-07 00:00:00,21:00:00,Southern California,WECC,Severe Weather,UNK,91690
293,2011-12-01 00:00:00,03:29:00,2011-12-02 00:00:00,13:05:00,Northern California,WECC,Severe Weather,300,100000
294,2011-12-01 00:00:00,10:00:00,2011-12-02 00:00:00,13:11:00,Wasatch Front Area Utah,WECC,Severe Weather,UNK,60000
295,2011-12-02 00:00:00,16:15:00,2011-12-02 00:00:00,20:30:00,Rusk County Texas,TRE,Suspected Physical Attack,,
296,2011-12-05 00:00:00,14:00:00,2011-12-06 00:00:00,17:00:00,"Tacoma, Washington",WECC,Suspected Physical Attack,,
297,2011-12-06 00:00:00,08:00:00,2011-12-06 00:00:00,20:00:00,"Bismarck-Mandan, North Dakota",MRO,Public Appeal to Reduce Electricity Usage,155,34500
298,2011-12-06 00:00:00,17:38:00,2011-12-07 00:00:00,11:04:00,"Montague, Michigan",RFC,Suspected Physical Attack,0,0
299,2011-12-07 00:00:00,19:29:00,2011-12-07 00:00:00,22:57:00,Central Virginia,SERC,Severe Weather,240,60000
300,2011-12-08 00:00:00,08:45:00,2011-12-08 00:00:00,16:30:00,"Tacoma, Washington",WECC,Suspected Physical Attack,,
301,2011-12-13 00:00:00,03:19:00,2011-12-14 00:00:00,03:19:00,Clinton County Ohio,RFC,Suspected Physical Attack,,0
302,2011-12-19 00:00:00,08:48:00,2011-12-19 00:00:00,16:00:00,"Croft Substation, Tacoma, Washington",WECC,Suspected Physical Attack,,
303,2011-12-20 00:00:00,07:45:00,2011-12-20 00:00:00,08:45:00,"Sweet Home, Oregon",WECC,Suspected Physical Attack,12,2500
304,2011-12-20 00:00:00,09:30:00,2011-12-20 00:00:00,09:31:00,"Tacoma, Washington",WECC,Suspected Physical Attack,,
305,2011-12-21 00:00:00,10:30:00,2011-12-21 00:00:00,10:30:00,"Boise, Idaho",WECC,Suspected Cyber Attack,0,0
306,2011-12-31 00:00:00,21:26:00,2011-12-31 00:00:00,21:26:00,"Tacoma, Washington",WECC,Suspected Physical Attack,,
