,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
16,2014-01-07 00:00:00,10:59:00,2014-01-09 00:00:00,09:00:00,Illinois,RFC,Fuel Supply Emergency - Natural Gas,,
17,2014-01-07 00:00:00,09:30:00,2014-01-08 00:00:00,09:30:00,"Piedmont North Carolina, Piedmont South Carolina",SERC,Fuel Supply Emergency due to Severe Weather - Cold,Unknown,Unknown
18,2014-01-08 00:00:00,05:00:00,2014-01-08 00:00:00,06:30:00,Unknown,RFC,Voltage Reduction due to Severe Weather - Cold,576,Unknown
19,2014-01-08 00:00:00,06:00:00,2014-01-08 00:00:00,09:00:00,South Carolina,SERC,Voltage Reduction; Public Appeal; Load Shed 100+MW due to Severe Weather - Cold,4545,677858
20,2014-01-13 00:00:00,16:44:00,2014-01-13 00:00:00,16:45:00,Arizona,WECC,Physical Attack - Vandalism,,
21,2014-01-15 00:00:00,14:32:00,2014-01-15 00:00:00,14:45:00,Utah,WECC,Physical Attack - Vandalism,Unknown,Unknown
22,2014-01-16 00:00:00,12:30:00,2014-01-16 00:00:00,13:57:00,Arizona,WECC,Physical Attack - Vandalism,,
23,2014-01-17 00:00:00,12:20:00,2014-01-17 00:00:00,12:20:00,Ohio,RFC,Suspected Physical Attack,Unknown,Unknown
24,2014-01-17 00:00:00,10:30:00,2014-01-28 00:00:00,09:00:00,Illinois,RFC,Fuel Supply Emergency - Natural Gas,Unknown,Unknown
25,2014-01-18 00:00:00,17:39:00,Unknown,Unknown,Unknown,RFC,Electrical System Islanding,Unknown,Unknown
26,2014-01-18 00:00:00,09:00:00,2014-01-18 00:00:00,09:45:00,Texas,TRE,Public Appeal to Reduce Electricity Usage,Unknown,Unknown
27,2014-01-21 00:00:00,17:00:00,Unknown,Unknown,New Jersey,RFC,Physical Attack - Vandalism,Unknown,Unknown
28,2014-01-21 00:00:00,12:14:00,2014-01-21 00:00:00,12:39:00,Missouri,SERC,Physical Attack - Vandalism,10,Unknown
29,2014-01-22 00:00:00,13:55:00,2014-01-22 00:00:00,14:55:00,Wisconsin,MRO,Physical Attack - Vandalism,Unknown,Unknown
30,2014-01-22 00:00:00,09:45:00,2014-01-22 00:00:00,20:19:00,Ohio,RFC,Physical Attack - Vandalism,Unknown,Unknown
31,2014-01-22 00:00:00,21:15:00,2014-01-23 00:00:00,03:08:00,"Burlington County, New Jersey",RFC,Suspected Physical Attack,Unknown,Unknown
32,2014-01-22 00:00:00,00:30:00,2014-01-22 00:00:00,02:45:00,Wisconsin,MRO,Physical Attack - Vandalism,Unknown,Unknown
33,2014-01-23 00:00:00,04:00:00,2014-01-24 00:00:00,12:00:00,Tennessee,SERC,Public Appeal due to Severe Weather - Cold,Unknown,Unknown
34,2014-01-23 00:00:00,21:17:00,2014-01-24 00:00:00,17:00:00,"Wynoochee, Washington",WECC,Physical Attack - Vandalism,Unknown,Unknown
35,2014-01-23 00:00:00,13:04:00,2014-01-24 00:00:00,09:00:00,Maryland,RFC,Public Appeal due to Severe Weather - Cold,Unknown,Unknown
36,2014-01-23 00:00:00,16:00:00,2014-01-24 00:00:00,12:00:00,Tennessee,SERC,Public Appeal due to Severe Weather - Cold,Unknown,Unknown
37,2014-01-24 00:00:00,00:00:00,2014-04-09 00:00:00,11:53:00,Wisconsin,RFC,Fuel Supply Emergency - Coal,Unknown,Unknown
38,2014-01-24 00:00:00,15:30:00,2014-01-24 00:00:00,17:00:00,Wisconsin,MRO,Physical Attack - Vandalism,Unknown,Unknown
39,2014-01-25 00:00:00,10:00:00,2014-01-25 00:00:00,11:00:00,"Madison, Wisconsin",MRO,Physical Attack - Vandalism,Unknown,Unknown
40,2014-01-26 00:00:00,23:00:00,Unknown,Unknown,New Jersey,RFC,Physical Attack,Unknown,Unknown
41,2014-01-26 00:00:00,21:00:00,2014-01-27 00:00:00,11:00:00,Oregon,WECC,Physical Attack - Vandalism,,
42,2014-01-27 00:00:00,14:20:00,2014-01-28 00:00:00,21:00:00,Maryland,RFC,Public Appeal due to Severe Weather - Cold,Unknown,Unknown
43,2014-01-29 00:00:00,16:00:00,2014-01-29 00:00:00,16:44:00,Unknown,MRO,Physical Attack - Vandalism,Unknown,Unknown
44,2014-01-30 00:00:00,15:00:00,Unknown,Unknown,Arizona,WECC,Physical Attack - Vandalism,Unknown,Unknown
45,2014-02-05 00:00:00,00:00:00,2014-02-09 00:00:00,18:00:00,"Maryland, West Virginia",RFC,Severe Weather - Snow/Ice,Unknown,101580
46,2014-02-05 00:00:00,01:00:00,2014-02-09 00:00:00,20:40:00,Pennsylvania,RFC,Severe Weather - Snow/Ice,Unknown,144000
47,2014-02-05 00:00:00,05:00:00,2014-02-05 00:00:00,05:01:00,Pennsylvania,RFC,Severe Weather - Snow/Ice,Unknown,715000
48,2014-02-05 00:00:00,07:00:00,2014-02-23 00:00:00,07:00:00,New York,NPCC,Fuel Supply Emergency - Coal,300,Unknown
49,2014-02-05 00:00:00,07:35:00,2014-02-07 00:00:00,04:03:00,"Lancaster Region, Pennsylvania",RFC,Severe Weather - Snow/Ice,Unknown,62159
50,2014-02-05 00:00:00,08:05:00,2014-02-05 00:00:00,08:06:00,"Baltimore, Maryland",RFC,Severe Weather - Ice,800,181000
51,2014-02-06 00:00:00,13:00:00,2014-02-06 00:00:00,22:00:00,California,WECC,Fuel Supply Emergency - Natural Gas,4000,Unknown
52,2014-02-06 00:00:00,13:05:00,2014-02-06 00:00:00,19:15:00,Northern California,WECC,Fuel Supply Emergency - Natural Gas,160,Unknown
53,2014-02-06 00:00:00,13:58:00,2014-02-06 00:00:00,20:40:00,Rio Grande Valley Texas,TRE,Public Appeal to Reduce Electricity Usage,Unknown,Unknown
54,2014-02-06 00:00:00,14:15:00,2014-02-06 00:00:00,19:39:00,California,WECC,Fuel Supply Emergency - Natural Gas,611,Unknown
55,2014-02-06 00:00:00,15:35:00,2014-02-07 00:00:00,11:30:00,ERCOT Region Texas,TRE,Public Appeal to Reduce Electricity Usage,Unknown,Unknown
56,2014-02-07 00:00:00,07:00:00,2014-03-21 00:00:00,08:00:00,Niagara County New York,NPCC,Fuel Supply Emergency - Coal,675,Unknown
57,2014-02-07 00:00:00,16:30:00,2014-02-08 00:00:00,09:00:00,ERCOT Region Texas,TRE,Public Appeal to Reduce Electricity Usage,Unknown,Unknown
58,2014-02-07 00:00:00,16:50:00,2014-02-07 00:00:00,20:30:00,Texas,TRE,Public Appeal to Reduce Electricity Usage,Unknown,Unknown
59,2014-02-12 00:00:00,07:48:00,2014-02-15 00:00:00,04:30:00,Northern/Northeastern Georgia,SERC,Severe Weather - Snow/Ice,1246,373835
60,2014-02-12 00:00:00,11:03:00,2014-02-15 00:00:00,08:40:00,South Carolina,SERC,Severe Weather - Snow/Ice,700,120124
61,2014-02-12 00:00:00,12:10:00,2014-02-15 00:00:00,15:20:00,North Carolina,SERC,Severe Weather - Snow/Ice,Unknown,200000
62,2014-02-12 00:00:00,14:15:00,2014-02-12 00:00:00,14:16:00,Vermont,NPCC,Physical Attack - Vandalism,Unknown,Unknown
63,2014-02-14 00:00:00,13:00:00,2014-02-14 00:00:00,15:00:00,"Portland, Oregon",WECC,Physical Attack - Vandalism,Unknown,Unknown
64,2014-02-18 00:00:00,18:43:00,2014-02-18 00:00:00,18:44:00,"Bend, Oregon",WECC,Physical Attack - Vandalism,,
65,2014-02-20 00:00:00,16:40:00,2014-02-21 00:00:00,23:59:00,"Missouri, Illinois",SERC,Severe Weather - Snow/Ice,Unknown,66000
66,2014-02-21 00:00:00,02:53:00,2014-02-21 00:00:00,21:00:00,Northern/Northeastern Georgia,SERC,Severe Weather - Thunderstorms/High Winds,221,66445
67,2014-03-02 00:00:00,19:00:00,2014-03-04 00:00:00,09:00:00,ERCOT Region Texas,TRE,Public Appeal due to Severe Weather - Cold,,
68,2014-03-03 00:00:00,17:25:00,2014-03-03 00:00:00,17:25:00,New York,NPCC,Suspected Physical Attack,Unknown,Unknown
69,2014-03-03 00:00:00,06:40:00,2014-03-03 00:00:00,15:28:00,Tennessee,SERC,Severe Weather - Winter Storm,Unknown,65904
70,2014-03-03 00:00:00,01:48:00,2014-03-03 00:00:00,01:49:00,"Mid-Columbia River Generation, Washington",WECC,Fuel Supply Emergency - Hydro,630,Unknown
71,2014-03-04 00:00:00,09:06:00,2014-03-17 00:00:00,09:06:00,"Weston, Wisconsin",MRO,Fuel Supply Emergency - Coal,Unknown,Unknown
72,2014-03-05 00:00:00,17:06:00,2014-03-05 00:00:00,17:07:00,"Salt Lake City, Utah",WECC,Physical Attack,Unknown,Unknown
73,2014-03-07 00:00:00,03:30:00,2014-03-07 00:00:00,21:00:00,"Triad, North Carolina",SERC,Severe Weather - Winter Storm,1500,370900
74,2014-03-11 00:00:00,00:00:00,2014-03-13 00:00:00,00:00:00,"Boone County, Iowa",MRO,Suspected Physical Attack,Unknown,Unknown
75,2014-03-12 00:00:00,19:35:00,2014-03-13 00:00:00,12:00:00,North Carolina,SERC,Severe Weather - High Winds,250,61377
76,2014-03-14 00:00:00,12:34:00,2014-03-14 00:00:00,16:45:00,"Boone County, Iowa",MRO,Physical Attack - Vandalism,Unknown,Unknown
77,2014-03-17 00:00:00,17:25:00,2014-03-18 00:00:00,00:56:00,"Glendale, Arizona",WECC,Physical Attack - Sabatoge,,
78,2014-03-20 00:00:00,00:00:00,2014-03-20 00:00:00,00:01:00,New York,NPCC,Suspected Cyber Attack,Unknown,Unknown
79,2014-03-24 00:00:00,11:07:00,2014-03-24 00:00:00,11:08:00,"Salt Lake City, Utah",WECC,Physical Attack - Vandalism,,
80,2014-03-26 00:00:00,16:00:00,2014-04-10 00:00:00,12:00:00,Iowa,MRO,Physical Attack,,
81,2014-03-26 00:00:00,13:37:00,2014-03-26 00:00:00,14:33:00,Montana,WECC,Electrical System Separation (Islanding),Unknown,Unknown
82,2014-03-31 00:00:00,15:41:00,2014-03-31 00:00:00,20:08:00,Puerto Rico,,System Wide Voltage Reduction,Unknown,Unknown
83,2014-04-03 00:00:00,00:00:00,Unknown,Unknown,Texas,TRE,Fuel Supply Emergency - Coal,Unknown,Unknown
84,2014-04-03 00:00:00,14:45:00,2014-04-09 00:00:00,11:53:00,Wisconsin,MRO,Fuel Supply Emergency - Coal,Unknown,Unknown
85,2014-04-04 00:00:00,03:30:00,2014-04-04 00:00:00,08:15:00,Central Arkansas,SERC,Severe Weather - Wind,Unknown,57200
86,2014-04-08 00:00:00,13:00:00,2014-04-08 00:00:00,13:01:00,"Davis, California",WECC,Physical Attack - Vandalism,Unknown,Unknown
87,2014-04-08 00:00:00,11:09:00,2014-04-08 00:00:00,11:20:00,Puerto Rico,,Voltage Reduction,Unknown,Unknown
88,2014-04-12 00:00:00,18:15:00,2014-04-14 00:00:00,09:00:00,Western and Central Michigan,RFC,Severe Weather - Thunderstorms,Unknown,50000
89,2014-04-12 00:00:00,20:00:00,2014-04-15 00:00:00,19:30:00,Michigan,RFC,Severe Weather,Unknown,164000
90,2014-04-23 00:00:00,19:45:00,2014-04-23 00:00:00,20:37:00,"Baton Rouge, Louisiana",SERC,Load shedding of 100 Megawatts,163,28000
91,2014-04-24 00:00:00,15:02:00,2014-04-24 00:00:00,17:13:00,"Alberta, Canada",WECC,Electrical System Separation (Islanding),Unknown,Unknown
92,2014-04-25 00:00:00,07:00:00,2014-04-25 00:00:00,07:30:00,Delaware,RFC,Physical Attack - Vandalism,Unknown,Unknown
93,2014-04-27 00:00:00,09:15:00,Unknown,Unknown,"Alberta, Canada",WECC,Electrical System Separation (Islanding),9750,4000000
94,2014-04-27 00:00:00,12:07:00,2014-04-27 00:00:00,12:09:00,"Albany, Oregon",WECC,Physical Attack - Vandalism,Unknown,Unknown
95,2014-04-29 00:00:00,23:30:00,2014-04-29 00:00:00,12:30:00,"Mississippi, Alabama",SERC,Severe Weather - Thunderstorms,355,106648
96,2014-04-29 00:00:00,09:37:00,2014-05-01 00:00:00,09:00:00,"Northeastern Mississippi, Northern Alabama",SERC,Severe Weather - Thunderstorms,Unknown,57000
97,2014-04-30 00:00:00,03:50:00,2014-04-30 00:00:00,14:00:00,"Alabama, Florida, Georgia",SERC,Severe Weather - Thunderstorms,296,89000
98,2014-05-08 00:00:00,08:39:00,2014-05-08 00:00:00,08:40:00,"Imperial Valley, California",WECC,Physical Attack,Unknown,Unknown
99,2014-05-08 00:00:00,01:00:00,2014-05-08 00:00:00,01:01:00,Mississippi,SERC,Physical Attack,Unknown,Unknown
100,2014-05-09 00:00:00,18:00:00,2014-05-11 00:00:00,13:00:00,Indiana,RFC,Severe Weather - Heavy Winds,Unknown,56000
101,2014-05-11 00:00:00,18:38:00,2014-05-11 00:00:00,18:39:00,"MISO North, Minnesota",MRO,Physical Attack - Vandalism,Unknown,Unknown
102,2014-05-12 00:00:00,13:14:00,2014-05-12 00:00:00,13:15:00,"Layton, Utah",WECC,Physical Attack - Vandalism,Unknown,Unknown
103,2014-05-14 00:00:00,15:34:00,Unknown,Unknown,"San Diego & Orange Counties, California",WECC,Public Appeal to Reduce Electricity Usage - Wild Fires,,426
104,2014-05-15 00:00:00,10:43:00,Unknown,Unknown,"San Diego & Orange Counties, California",WECC,Public Appeal to Reduce Electricity Usage - Wild Fires,3300,1400000
105,2014-05-15 00:00:00,12:10:00,2014-05-15 00:00:00,12:13:00,"Whiting, Indiana",RFC,Suspected Physical Attack,,
106,2014-05-16 00:00:00,10:43:00,2014-05-16 00:00:00,21:00:00,"San Diego & Orange Counties, California",WECC,Public Appeal to Reduce Electricity Usage - Wild Fires,3900,1400000
107,2014-05-20 00:00:00,07:01:00,2014-05-20 00:00:00,07:02:00,"Duchesne County, Utah",WECC,Physical Attack - Vandalism,,
108,2014-05-23 00:00:00,15:00:00,2014-05-25 00:00:00,19:00:00,North Carolina,SERC,Physical Attack - Vandalism,Unknown,Unknown
109,2014-05-26 00:00:00,12:31:00,2014-05-26 00:00:00,13:18:00,"British Columbia & Alberta, Canada",WECC,Electrical System Separation (Islanding),Unknown,Unknown
110,2014-05-27 00:00:00,11:00:00,2014-05-27 00:00:00,16:53:00,"Phoenix, Arizona",WECC,Physical Attack - Vandalism,,
111,2014-06-03 00:00:00,01:38:00,2014-06-03 00:00:00,01:43:00,Texas,ERCOT,Physical Attack - Vandalism,Unknown,Unknown
112,2014-06-03 00:00:00,15:32:00,2014-06-03 00:00:00,15:59:00,"Alberta, Canada",WECC,Electrical System Islanding,338,
113,2014-06-05 00:00:00,03:00:00,2014-06-07 00:00:00,23:45:00,"Shelby County, Tennessee",SERC,Severe Weather - Thunderstorms,494,38500
114,2014-06-06 00:00:00,13:00:00,Unknown,Unknown,Texas,ERCOT,Fuel Supply Emergency - Coal,Unknown,Unknown
115,2014-06-05 00:00:00,13:06:00,2014-06-05 00:00:00,13:07:00,West Tennessee,SERC,Severe Weather - Thunderstorms,Unknown,56475
116,2014-06-07 00:00:00,23:00:00,2014-06-08 00:00:00,05:30:00,"North and Central , Alabama",SERC,Severe Weather - Thunderstorms,217,65000
117,2014-06-09 00:00:00,11:07:00,2014-06-09 00:00:00,11:30:00,"Alberta, Canada",WECC,Electrical System Islanding,Unknown,Unknown
118,2014-06-11 00:00:00,09:30:00,2014-06-11 00:00:00,09:31:00,"Nogales, Arizona",WECC,Suspected Physical Attack,,
119,2014-06-10 00:00:00,21:50:00,2014-06-11 00:00:00,14:30:00,West Virginia,RFC,Severe Weather - Thunderstorms,Unknown,66383
120,2014-06-11 00:00:00,16:00:00,2014-06-11 00:00:00,16:30:00,Southern Mississippi,SERC,Physical Attack - Vandalism,,
121,2014-06-12 00:00:00,09:10:00,2014-06-12 00:00:00,09:11:00,"Somervell County, Texas",ERCOT,Suspected Physical Attack,Unknown,Unknown
122,2014-06-15 00:00:00,00:00:00,2014-06-15 00:00:00,01:00:00,Central Minnesota,MRO,Severe Weather - Thunderstorms,Unknown,55951
123,2014-06-18 00:00:00,09:52:00,2014-06-18 00:00:00,19:00:00,Washington,WECC,Physical Attack - Vandalism,Unknown,Unknown
124,2014-06-18 00:00:00,17:00:00,2014-06-20 00:00:00,15:00:00,Southeast Michigan,RFC,Severe Weather - Thunderstorms,Unknown,138802
125,2014-06-19 00:00:00,08:47:00,2014-06-19 00:00:00,08:48:00,"Nashville, Tennessee",SERC,Physical Attack - Vandalism,Unknown,Unknown
126,2014-06-24 00:00:00,14:54:00,2014-06-24 00:00:00,14:55:00,"Nashville, Tennessee",SERC,Physical Attack - Vandalism,Unknown,Unknown
127,2014-06-27 00:00:00,13:21:00,Unknown,Unknown,Wisconsin,MRO,Fuel Supply Emergency - Coal,Unknown,Unknown
128,2014-06-30 00:00:00,17:55:00,2014-07-01 00:00:00,02:53:00,Southeast  Wisconsin,MRO,Severe Weather - Thunderstorms,424,120000
129,2014-06-30 00:00:00,20:00:00,2014-07-02 00:00:00,18:30:00,Illinois,RFC,Severe Weather - Thunderstorms,Unknown,420000
130,2014-06-30 00:00:00,23:20:00,2014-07-01 00:00:00,17:00:00,North Central Indiana,RFC,Severe Weather - Thunderstorms,Unknown,127000
131,2014-07-01 00:00:00,05:00:00,2014-07-02 00:00:00,02:00:00,"Indiana, Michigan",RFC,Severe Weather - Thunderstorms,Unknown,57237
132,2014-07-02 00:00:00,08:39:00,2014-07-28 00:00:00,15:13:00,Wisconsin,MRO,Fuel Supply Emergency - Coal,Unknown,Unknown
133,2014-07-01 00:00:00,03:30:00,Unknown,Unknown,Southwest Michigan,RFC,Severe Weather - Thunderstorms,Unknown,51000
134,2014-07-01 00:00:00,04:00:00,2014-07-03 00:00:00,23:30:00,Southeast Michigan,RFC,Severe Weather - Thunderstorms,Unknown,140000
135,2014-07-03 00:00:00,18:00:00,2014-07-06 00:00:00,12:00:00,Pennsylvania,RFC,Severe Weather - Thunderstorms,Unknown,298165
136,2014-07-03 00:00:00,22:55:00,2014-07-04 00:00:00,01:50:00,"Vermont, New Hampshire, Maine, Rhode Island, Massachusetts, Connecticut",NPCC,Severe Weather - Thunderstorms,Unknown,64000
137,2014-07-08 00:00:00,20:30:00,2014-07-11 00:00:00,23:00:00,Pennsylvania,RFC,Severe Weather - Thunderstorms,Unknown,260000
138,2014-07-08 00:00:00,21:31:00,Unknown,Unknown,Maryland,RFC,Severe Weather - Thunderstorms,Unknown,56600
139,2014-07-08 00:00:00,18:00:00,2014-07-11 00:00:00,17:53:00,Eastern Pennsylvania,RFC,Severe Weather - Thunderstorms,Unknown,69000
140,2014-07-08 00:00:00,17:30:00,2014-07-12 00:00:00,23:20:00,"Maryland, West Virginia",RFC,Severe Weather - Thunderstorms,Unknown,96000
141,2014-07-08 00:00:00,17:30:00,2014-07-12 00:00:00,23:30:00,West Virginia,RFC,Severe Weather - Thunderstorms,Unknown,71000
142,2014-07-08 00:00:00,19:21:00,2014-07-11 00:00:00,07:00:00,Upstate New York,NPCC,Severe Weather - Thunderstorms,Unknown,65000
143,2014-07-08 00:00:00,17:30:00,2014-07-10 00:00:00,15:00:00,Central and Northeastern Pennsylvania,RFC,Severe Weather - Thunderstorms,Unknown,66000
144,2014-07-14 00:00:00,16:00:00,2014-07-14 00:00:00,16:15:00,Washington,WECC,Suspected Physical Attack,Unknown,Unknown
145,2014-07-23 00:00:00,19:14:00,2014-07-24 00:00:00,00:23:00,"Arkansas, Louisiana",SERC,Severe Weather - Thunderstorms,Unknown,57299
146,2014-07-24 00:00:00,16:29:00,2014-07-24 00:00:00,23:32:00,California,WECC,Load shedding of 100 Megawatts,126,26856
147,2014-07-27 00:00:00,17:00:00,2014-07-28 00:00:00,23:00:00,Southeast Michigan,RFC,Severe Weather - Thunderstorms,Unknown,156611
148,2014-07-27 00:00:00,23:00:00,2014-07-28 00:00:00,04:00:00,Central California,WECC,Uncontrolled Loss of 300 Megawatts,480,1
149,2014-08-01 00:00:00,15:03:00,2014-08-01 00:00:00,15:04:00,Utah,WECC,Physical Attack,Unknown,Unknown
150,2014-08-13 00:00:00,06:08:00,2014-08-13 00:00:00,06:34:00,"Alberta, Canada",WECC,Electrical System Separation (Islanding),370,Unknown
151,2014-08-20 00:00:00,01:21:00,2014-08-20 00:00:00,01:41:00,"Alberta, Canada",WECC,Electrical System Separation (Islanding),Unknown,Unknown
152,2014-08-23 00:00:00,16:39:00,2014-08-24 00:00:00,01:46:00,"City of Highland, Illinois",RFC,Operational Failure of Electrical System,31,6549
153,2014-08-24 00:00:00,03:20:00,2014-08-25 00:00:00,07:05:00,"North of San Francisco, California",WECC,Earthquake,95,70000
154,2014-08-26 00:00:00,15:30:00,Unknown,Unknown,Southeast Michigan,RFC,Severe Weather - Thunderstorms,Unknown,Unknown
155,2014-08-27 00:00:00,12:49:00,2014-08-27 00:00:00,13:30:00,Delaware,RFC,Suspected Physical Attack,Unknown,Unknown
156,2014-08-30 00:00:00,15:30:00,2014-09-01 00:00:00,14:30:00,"Luzerne County, Pennsylvania",RFC,Suspected Physical Attack,Unknown,Unknown
157,2014-09-05 00:00:00,20:00:00,Unknown,Unknown,Michigan,RFC,Severe Weather - Thunderstorms,Unknown,324000
158,2014-09-05 00:00:00,16:30:00,2014-09-06 00:00:00,14:00:00,Illinois,RFC,Severe Weather - Thunderstorms,Unknown,180400
159,2014-09-05 00:00:00,19:14:00,2014-09-06 00:00:00,13:00:00,Lower Peninsula of Michigan,RFC,Severe Weather - Thunderstorms,50,60000
160,2014-09-09 00:00:00,08:18:00,2014-09-09 00:00:00,23:59:00,"Alberta, Canada",WECC,Electrical System Separation (Islanding),Unknown,Unknown
161,2014-09-11 00:00:00,04:56:00,2014-09-11 00:00:00,05:37:00,"Alberta, Canada",WECC,Electrical System Separation (Islanding),Unknown,Unknown
162,2014-09-14 00:00:00,21:50:00,2014-09-17 00:00:00,15:08:00,Oregon,WECC,Electrical System Separation (Islanding),1,123
163,2014-09-16 00:00:00,11:56:00,2014-09-16 00:00:00,11:57:00,California,WECC,Physical Attack - Vandalism,Unknown,Unknown
164,2014-09-17 00:00:00,13:30:00,2014-09-17 00:00:00,14:00:00,Michigan,RFC,Suspected Physical Attack - Suspcious Activity,Unknown,Unknown
165,2014-09-19 00:00:00,14:20:00,2014-09-23 00:00:00,13:10:00,"Estacada, Oregon",WECC,Electrical System Separation (Islanding),1,123
166,2014-09-22 00:00:00,11:00:00,2014-09-22 00:00:00,11:01:00,Northeast Minnesota,MRO,Fuel Supply Emergency - Coal,1000,140000
167,2014-09-23 00:00:00,01:13:00,2014-09-23 00:00:00,03:00:00,New York,NPCC,Physical Attack - Suspcious Activity,,
168,2014-09-21 00:00:00,13:30:00,Unknown,Unknown,New York,NPCC,Physical Attack - Suspcious Activity,Unknown,Unknown
169,2014-09-24 00:00:00,11:30:00,2014-09-24 00:00:00,15:43:00,Washington,WECC,Physical Attack - Vandalism,Unknown,Unknown
170,2014-10-02 00:00:00,15:00:00,2014-10-02 00:00:00,15:01:00,"Cave Junction, Oregon",WECC,Suspected Physical Attack - Vandalism,Unknown,Unknown
171,2014-10-02 00:00:00,22:15:00,Unknown,Unknown,Arkansas,SERC,Severe Weather - Thunderstorms,Unknown,67300
172,2014-10-02 00:00:00,16:00:00,2014-10-07 00:00:00,10:00:00,Texas,TRE,Severe Weather - Thunderstorms,Unknown,500000
173,2014-10-06 00:00:00,10:52:00,2014-10-07 00:00:00,00:52:00,"Houston, Texas",TRE,Severe Weather - Thunderstorms,292,129237
174,2014-10-07 00:00:00,12:00:00,2014-10-07 00:00:00,12:01:00,Maryland,RFC,Suspected Physical Attack - Vandalism,Unknown,Unknown
175,2014-10-08 00:00:00,16:47:00,2014-10-08 00:00:00,18:29:00,Rio Grande Valley Texas,TRE,Public Appeal to Reduce Electricity Usage; Load Shed of 100 MW,Unknown,Unknown
176,2014-10-08 00:00:00,16:49:00,2014-10-08 00:00:00,18:23:00,Rio Grande Valley Texas,TRE,Public Appeal to Reduce Electricity Usage; Load Shed of 100 MW,585,120000
177,2014-10-09 00:00:00,09:27:00,Unknown,Unknown,Rio Grande Valley Texas,TRE,Public Appeal to Reduce Electricity Usage,Unknown,2800
178,2014-10-13 00:00:00,12:45:00,2014-10-13 00:00:00,16:15:00,Louisiana,SERC,Severe Weather - Thunderstorms,Unknown,68600
179,2014-10-14 00:00:00,07:33:00,2014-10-14 00:00:00,07:34:00,Oregon,WECC,Suspected Physical Attack - Vandalism,Unknown,Unknown
180,2014-10-14 00:00:00,18:20:00,2014-10-14 00:00:00,18:28:00,Puerto Rico,,Voltage Reduction,Unknown,Unknown
181,2014-10-14 00:00:00,05:44:00,2014-10-14 00:00:00,17:50:00,"Alabama, Florida, Georgia",SERC,Severe Weather - Thunderstorms,191,57475
182,2014-10-15 00:00:00,07:46:00,2014-10-15 00:00:00,07:47:00,Oregon,WECC,Suspected Physical Attack - Vandalism,Unknown,Unknown
183,2014-10-16 00:00:00,09:12:00,2014-10-17 00:00:00,15:00:00,"Garden City, Kansas",MRO,Suspected Physical Attack - Vandalism,Unknown,Unknown
184,2014-10-16 00:00:00,13:25:00,2014-10-16 00:00:00,17:26:00,Manitoba,MRO,Suspected Physical Attack,129,Unknown
