,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
20,2022-01-16 00:00:00,13:15:00,01/16/2022,17:15:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,74638
21,2022-01-16 00:00:00,05:15:00,01/17/2022,00:06:00,Georgia: Alabama:,SERC,Severe Weather,436,61113
22,2022-01-18 00:00:00,22:22:00,01/18/2022,22:23:00,Texas: Harris County;,TRE,Cyber Event,0,0
23,2022-01-19 00:00:00,14:35:00,01/19/2022,16:02:00,Maine:,NPCC,System Operations,0,0
24,2022-01-20 00:00:00,19:57:00,01/21/2022,05:30:00,Mississippi: Arkansas: Louisiana: Texas:,TRE/SERC,Severe Weather,0,0
25,2022-01-20 00:00:00,09:00:00,01/20/2022,09:59:00,Maine:,NPCC,System Operations,0,0
26,2022-01-23 00:00:00,00:37:00,01/23/2022,00:42:00,Pennsylvania: Westmoreland County;,RF,Suspicious Activity,0,0
27,2022-01-24 00:00:00,10:27:00,01/24/2022,10:51:00,Washington: Chelan County;,WECC,System Operations,0,0
28,2022-01-24 00:00:00,11:50:00,01/24/2022,16:00:00,"New York: Dutchess County, Greene County;",NPCC,Sabotage,0,0
29,2022-01-26 00:00:00,13:37:00,01/26/2022,14:15:00,Florida: Leon County;,SERC,System Operations,0,0
30,2022-01-27 00:00:00,11:30:00,01/27/2022,11:31:00,Nevada: Clark County;,WECC,Vandalism,0,0
31,2022-01-28 00:00:00,15:41:00,01/28/2022,21:30:00,"Colorado: Douglas County, Pueblo County, El Paso County, Prowers County;",WECC,Transmission Interruption,0,0
32,2022-01-29 00:00:00,08:45:00,01/30/2022,01:00:00,Connecticut: Massachusetts: New Hampshire: Rhode Island: Vermont: Maine:,NPCC,Severe Weather,120,12000
33,2022-01-30 00:00:00,20:41:00,01/31/2022,00:42:00,Nebraska:,MRO,System Operations,0,0
34,2022-01-31 00:00:00,19:58:00,01/31/2022,20:10:00,West Virginia: Monongalia County;,RF,Suspicious Activity,0,0
35,2022-02-01 00:00:00,12:13:00,02/01/2022,12:25:00,California: Yuba County;,WECC,System Operations,10,8124
36,2022-02-03 00:00:00,10:00:00,02/07/2022,20:00:00,Tennessee: Shelby County;,SERC,Severe Weather/Transmission Interruption,Unknown,255000
37,2022-02-03 00:00:00,12:56:00,02/04/2022,20:30:00,Ohio:,RF,Severe Weather/Transmission Interruption,Unknown,51000
38,2022-02-03 00:00:00,12:56:00,Unknown,Unknown,Ohio:,RF,Severe Weather/Transmission Interruption,Unknown,51000
39,2022-02-04 00:00:00,18:21:00,02/04/2022,22:00:00,Texas:,TRE,Transmission Interruption,Unknown,Unknown
40,2022-02-04 00:00:00,13:10:00,Unknown,Unknown,New York: Ulster County;,NPCC,Severe Weather/Transmission Interruption,Unknown,67404
41,2022-02-09 00:00:00,07:00:00,02/09/2022,09:00:00,New York: Orange County;,NPCC,Vandalism,0,0
42,2022-02-12 00:00:00,16:29:00,02/12/2022,16:30:00,California: Alameda County;,WECC,Vandalism,Unknown,Unknown
43,2022-02-17 00:00:00,10:30:00,02/17/2022,10:31:00,Rhode Island: Providence County[13];,NPCC,Suspicious Activity,0,0
44,2022-02-17 00:00:00,00:09:00,02/17/2022,07:36:00,Louisiana: Lafayette Parish;,SERC,System Operations,80,0
45,2022-02-18 00:00:00,07:10:00,02/18/2022,16:25:00,Connecticut: Maine: Massachusetts: New Hampshire: Vermont: Rhode Island:,NPCC,Severe Weather,7,7047
46,2022-02-22 00:00:00,11:10:00,02/22/2022,12:15:00,Texas: Llano County;,TRE,Suspicious Activity,0,0
47,2022-02-24 00:00:00,10:25:00,02/24/2022,10:31:00,Texas: Montgomery County;,TRE,Transmission Interruption,3,1405
48,2022-02-24 00:00:00,01:09:00,02/24/2022,02:59:00,"California: San Bernardino County, Kern County, Solano County, San Diego County;",WECC,System Operations,246,0
49,2022-02-25 00:00:00,09:31:00,02/25/2022,13:09:00,Texas: Travis County; California: San Diego County;,TRE,System Operations,0,0
50,2022-02-26 00:00:00,11:15:00,02/26/2022,17:00:00,Washington: Grant County;,WECC,Actual Physical Attack,0,0
51,2022-02-28 00:00:00,09:25:00,02/28/2022,09:26:00,Texas: Mitchell County;,TRE,Vandalism,0,0
52,2022-03-01 00:00:00,13:43:00,03/01/2022,13:47:00,"Indiana: Marion County, Shelby County, Hendricks County;",RF,System Operations,0,0
53,2022-03-02 00:00:00,09:26:00,03/02/2022,10:05:00,North Carolina: South Carolina:,SERC,System Operations,0,0
54,2022-03-05 00:00:00,22:58:00,03/06/2022,19:38:00,Illinois: DuPage County;,SERC/RF,System Operations,0,0
55,2022-03-06 00:00:00,02:30:00,03/06/2022,17:00:00,Texas: Cameron County;,TRE,Cyber Event,0,0
56,2022-03-08 00:00:00,13:50:00,03/08/2022,14:39:00,Georgia: Terrell County;,TRE,System Operations,48,5855
57,2022-03-10 00:00:00,08:51:00,03/10/2022,15:15:00,Nebraska: Scotts Bluff County;,MRO,Transmission Interruption,0,0
58,2022-03-11 00:00:00,06:35:00,03/11/2022,07:00:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0
59,2022-03-12 00:00:00,08:33:00,Unknown,Unknown,Alabama: Georgia: Mississippi: Florida:,SERC,Severe Weather,139,19380
60,2022-03-13 00:00:00,22:15:00,03/13/2022,22:38:00,Minnesota: Hennepin County;,MRO,Vandalism,0,0
61,2022-03-14 00:00:00,09:30:00,03/14/2022,10:45:00,Texas: Cameron County;,TRE,Vandalism,0,0
62,2022-03-14 00:00:00,15:45:00,Unknown,Unknown,New Jersey:,RF,Suspicious Activity,Unknown,Unknown
63,2022-03-15 00:00:00,18:53:00,03/15/2022,20:33:00,California: Lake County;,WECC,Vandalism,10,3958
64,2022-03-15 00:00:00,11:11:00,03/15/2022,11:47:00,Maine:,NPCC,System Operations,0,0
65,2022-03-16 00:00:00,11:28:00,03/16/2022,11:29:00,California: Sacramento County;,WECC,Vandalism,0,0
66,2022-03-17 00:00:00,12:59:00,44641,16:38:00,North Carolina: Durham County;,SERC,Actual Physical Attack/Vandalism,0,0
67,2022-03-18 00:00:00,16:32:00,Unknown,Unknown,Florida: Palm Beach County;,SERC,Transmission Interruption,78,20423
68,2022-03-20 00:00:00,17:52:00,03/20/2022,22:20:00,Minnesota: St. Louis County;,MRO,System Operations,0,0
69,2022-03-21 00:00:00,19:00:00,03/24/2022,00:00:00,"Texas: Anderson County, Bell County, Bosque County, Comanche County, Coryell County, Falls County, Freestone County, Hamilton County, Henderson County, Hill County, Lampasas County, Leon County, Limestone County, McLennan County, Milam County, Mills County, Robertson County, Collin County, Cooke County, Dallas County, Denton County, Ellis County, Erath County, Fannin County, Grayson County, Hood County, Hunt County, Johnson County, Kaufman County, Navarro County, Parker County, Rains County, Rockwall County, Somervell County, Tarrant County, Van Zandt County, Wise County;",TRE,Severe Weather,Unknown,170000
70,2022-03-22 00:00:00,21:04:00,03/22/2022,21:08:00,Maryland: Prince George's County;,RF,Suspicious Activity,0,0
71,2022-03-22 00:00:00,00:06:00,03/22/2022,04:29:00,South Dakota:,MRO,Transmission Interruption,0,0
72,2022-03-25 00:00:00,20:46:00,03/25/2022,22:48:00,Maine:,NPCC,System Operations,0,0
73,2022-03-29 00:00:00,11:45:00,Unknown,Unknown,California: Imperial County;,WECC,Vandalism,0,0
74,2022-03-29 00:00:00,16:34:00,03/30/2022,15:25:00,Vermont: Chittenden County;,NPCC,Vandalism,0,0
75,2022-03-30 00:00:00,15:45:00,Unknown,Unknown,Louisiana: Mississippi: Arkansas:,SERC,Severe Weather,Unknown,66448
76,2022-03-31 00:00:00,08:59:00,04/01/2022,19:30:00,"Michigan: Huron County, Tuscola County, St. Clair County, Washtenaw County, Macomb County, Wayne County, Monroe County, Oakland County, Livingston County;",RF,Severe Weather,60,70000
77,2022-03-31 00:00:00,22:43:00,Unknown,Unknown,Montana: Toole County; Florida: Palm Beach County;,WECC/SERC,Cyber Event,0,0
78,2022-03-31 00:00:00,00:04:00,03/31/2022,09:20:00,Georgia: Alabama: Mississippi: Florida:,SERC,Severe Weather,157,22000
79,2022-04-05 00:00:00,04:40:00,04/05/2022,17:21:00,Missouri: Jackson County;,SERC/RF,System Operations,73,16299
80,2022-04-10 00:00:00,15:41:00,04/10/2022,15:50:00,Arkansas: Pulaski County;,SERC,System Operations,5,Unknown
81,2022-04-10 00:00:00,15:41:00,04/10/2022,15:50:00,Arkansas: Pulaski County;,SERC,System Operations,5,Unknown
82,2022-04-11 00:00:00,09:15:00,04/13/2022,08:00:00,"Oregon: Multnomah County, Clackamas County, Marion County, Yamhill County, Washington County;",WECC,Severe Weather,3140,73717
83,2022-04-11 00:00:00,21:37:00,04/11/2022,22:14:00,California: Riverside County;,WECC,Actual Physical Attack,2,1337
84,2022-04-11 00:00:00,20:33:00,04/11/2022,20:40:00,Maryland: Calvert County;,RF,Suspicious Activity,0,0
85,2022-04-11 00:00:00,20:33:00,04/11/2022,20:40:00,Maryland: Calvert County;,RF,Suspicious Activity,0,0
86,2022-04-12 00:00:00,17:42:00,04/12/2022,18:38:00,Arkansas: Ouachita County;,SERC,Actual Physical Attack,0,0
87,2022-04-13 00:00:00,22:04:00,04/14/2022,00:02:00,Louisiana: Iberia Parish;,SERC,System Operations,7,2429
88,2022-04-14 00:00:00,05:59:00,04/14/2022,06:13:00,California: Los Angeles County;,WECC,Transmission Interruption,164,262268
89,2022-04-16 00:00:00,12:17:00,Unknown,Unknown,Missouri:,SERC/RF,Generation Inadequacy,0,0
90,2022-04-16 00:00:00,11:08:00,Unknown,Unknown,Iowa: Polk County; Illinois:,SERC/MRO,System Operations,0,0
91,2022-04-16 00:00:00,10:45:00,Unknown,Unknown,Washington:,WECC,Suspicious Activity,0,0
92,2022-04-16 00:00:00,17:44:00,Unknown,Unknown,California:,WECC,System Operations,9290,Unknown
93,2022-04-16 00:00:00,05:30:00,04/16/2022,11:38:00,California: Shasta County;,WECC,System Operations,0,0
94,2022-04-16 00:00:00,22:55:00,04/16/2022,22:57:00,Pennsylvania: York County;,RF,Suspicious Activity,0,0
95,2022-04-19 00:00:00,06:00:00,Unknown,Unknown,New York:,NPCC,Severe Weather,Unknown,97000
96,2022-04-19 00:00:00,08:41:00,04/19/2022,12:10:00,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,Severe Weather,Unknown,67754
97,2022-04-19 00:00:00,04:07:00,Unknown,Unknown,"New York: Broome County, Chemung County, Chenango County, Clinton County, Columbia County, Cortland County, Delaware County, Dutchess County, Erie County, Essex County, Greene County, Hamilton County, Herkimer County, Madison County, Oneida County, Otsego County, Putnam County, Saratoga County, Schoharie County, Schuyler County, Steuben County, Sullivan County, Tioga County, Tompkins County, Ulster County, Westchester County;",NPCC,Severe Weather,Unknown,84033
98,2022-04-22 00:00:00,23:00:00,04/24/2022,16:00:00,North Dakota:,MRO,Severe Weather,1000,Unknown
99,2022-04-22 00:00:00,23:16:00,04/24/2022,16:00:00,"North Dakota: Mountrail County, Williams County, Ward County, Burke County, Bottineau County, McLean County, Walsh County, Bowman County, Stark County, Dunn County, Mercer County; Montana: Wibaux County, Richland County;",WECC/MRO,Severe Weather,Unknown,Unknown
100,2022-04-23 00:00:00,15:38:00,04/24/2022,04:00:00,"North Dakota: Mountrail County, Williams County;",MRO,Severe Weather,480,18430
101,2022-04-23 00:00:00,19:42:00,04/24/2022,16:17:00,"Iowa: Polk County, Warren County; Illinois:",SERC/MRO,Severe Weather,43,22400
102,2022-04-26 00:00:00,14:27:00,Unknown,Unknown,Minnesota: Chisago County;,MRO,Vandalism,17,0
103,2022-04-26 00:00:00,08:54:00,04/26/2022,08:55:00,California: Sacramento County;,WECC,Vandalism,0,0
104,2022-04-27 00:00:00,09:00:00,04/27/2022,09:01:00,Ohio: Muskingum County;,RF,Suspicious Activity,Unknown,Unknown
105,2022-04-28 00:00:00,07:56:00,04/28/2022,08:48:00,North Carolina: South Carolina:,SERC,System Operations,74,Unknown
106,2022-04-28 00:00:00,15:45:00,Unknown,Unknown,New Mexico: San Juan County;,WECC,Suspicious Activity,0,0
107,2022-04-29 00:00:00,07:05:00,04/29/2022,07:06:00,California:,WECC,Vandalism,0,0
108,2022-05-02 00:00:00,14:24:00,05/02/2022,14:25:00,California:,WECC,Vandalism,Unknown,0
109,2022-05-03 00:00:00,06:42:00,05/03/2022,13:59:00,New Hampshire: Carroll County;,NPCC,Vandalism,0,0
110,2022-05-03 00:00:00,00:17:00,05/04/2022,12:00:00,Louisiana:,SERC,Actual Physical Attack,0,0
111,2022-05-04 00:00:00,14:07:00,05/05/2022,01:57:00,Michigan: Wayne County;,RF,System Operations,Unknown,0
112,2022-05-05 00:00:00,13:06:00,05/05/2022,14:06:00,Arkansas:,SERC,Transmission Interruption,Unknown,0
113,2022-05-06 00:00:00,03:02:00,05/06/2022,03:34:00,Michigan: Jackson County;,RF,Fuel Supply Deficiency,0,0
114,2022-05-09 00:00:00,16:25:00,05/09/2022,17:10:00,Texas: Haskell County;,TRE,Vandalism,0,0
115,2022-05-09 00:00:00,16:25:00,05/09/2022,17:10:00,Texas: Haskell County;,TRE,Vandalism,0,0
116,2022-05-11 00:00:00,18:00:00,05/11/2022,22:42:00,Minnesota:,MRO,Severe Weather,Unknown,105000
117,2022-05-11 00:00:00,10:00:00,05/11/2022,10:01:00,Iowa: Clinton County;,MRO,Vandalism,0,0
118,2022-05-12 00:00:00,16:50:00,05/13/2022,02:48:00,South Dakota: Davison County;,MRO,Transmission Interruption,Unknown,Unknown
119,2022-05-12 00:00:00,14:58:00,05/12/2022,14:59:00,Mississippi: Harrison County;,SERC,Actual Physical Attack/Vandalism,0,0
120,2022-05-12 00:00:00,14:58:00,05/12/2022,14:59:00,Mississippi: Lamar County;,SERC,Actual Physical Attack/Vandalism,0,0
121,2022-05-12 00:00:00,01:00:00,05/12/2022,01:10:00,Texas: Frio County;,TRE,Suspicious Activity,0,0
122,2022-05-12 00:00:00,10:44:00,05/12/2022,13:34:00,"Missouri: Barry County, Dade County, Lawrence County;",SERC,Transmission Interruption,800,0
123,2022-05-14 00:00:00,15:05:00,05/14/2022,16:30:00,Texas:,TRE,System Operations,0,0
124,2022-05-15 00:00:00,23:30:00,05/17/2022,23:45:00,"Texas: Collin County, Dallas County, Denton County, Ellis County, Grayson County, Henderson County, Hunt County, Kaufman County, Navarro County, Rockwall County, Smith County, Tarrant County, Van Zandt County;",TRE,Severe Weather,Unknown,150000
125,2022-05-15 00:00:00,21:00:00,05/15/2022,21:10:00,Pennsylvania: Montgomery County;,RF,Suspicious Activity,0,0
126,2022-05-15 00:00:00,21:00:00,05/15/2022,21:10:00,Pennsylvania: Montgomery County;,RF,Suspicious Activity,0,0
127,2022-05-16 00:00:00,05:00:00,05/16/2022,05:01:00,"California: Solano County, Santa Clara County;",WECC,Vandalism,0,0
128,2022-05-16 00:00:00,16:03:00,05/16/2022,19:32:00,Arizona: Pima County;,WECC,System Operations,0,0
129,2022-05-17 00:00:00,12:10:00,Unknown,Unknown,New Mexico: Roosevelt County;,WECC,Transmission Interruption,25,Unknown
130,2022-05-18 00:00:00,17:00:00,05/31/2022,12:00:00,New Mexico: San Juan County;,WECC,Fuel Supply Deficiency,560,0
131,2022-05-18 00:00:00,11:00:00,05/18/2022,16:34:00,Idaho: Madison County;,WECC,Vandalism,0,0
132,2022-05-18 00:00:00,15:30:00,05/18/2022,16:30:00,Pennsylvania: Philadelphia County;,RF,Suspicious Activity,0,0
133,2022-05-20 00:00:00,17:26:00,05/20/2022,17:33:00,New York:,NPCC,Transmission Interruption,0,0
134,2022-05-20 00:00:00,08:48:00,Unknown,Unknown,"New York: Broome County, Monroe County;",NPCC,Suspicious Activity,0,0
135,2022-05-21 00:00:00,21:53:00,05/22/2022,00:28:00,Missouri: Jackson County;,SERC,Actual Physical Attack,0,0
136,2022-05-22 00:00:00,02:30:00,05/22/2022,18:52:00,Texas: Harris County;,TRE,Severe Weather,Unknown,52172
137,2022-05-22 00:00:00,22:40:00,05/22/2022,23:16:00,Maine:,NPCC,System Operations,0,0
138,2022-05-25 00:00:00,06:42:00,05/25/2022,06:43:00,California: Siskiyou County;,WECC,Actual Physical Attack,0,0
139,2022-05-27 00:00:00,07:56:00,05/27/2022,08:38:00,Arizona: California: Nevada: New Mexico:,WECC,System Operations,0,0
140,2022-05-27 00:00:00,05:19:00,05/27/2022,06:00:00,Ohio: Cuyahoga County;,RF,Suspicious Activity,0,0
141,2022-05-29 00:00:00,16:41:00,05/31/2022,11:29:00,Pennsylvania: York County;,RF,Transmission Interruption,0,0
142,2022-05-29 00:00:00,01:18:00,05/29/2022,01:50:00,Pennsylvania: Montgomery County;,RF,System Operations,0,0
143,2022-05-30 00:00:00,14:10:00,05/31/2022,05:58:00,California: San Diego County;,WECC,System Operations,0,0
144,2022-05-31 00:00:00,13:58:00,05/31/2022,13:59:00,Texas: Travis County;,TRE,Vandalism,0,0
145,2022-06-01 00:00:00,10:47:00,06/01/2022,10:48:00,Utah: California: Oregon: Umatilla County;,WECC,Vandalism,0,0
146,2022-06-02 00:00:00,08:20:00,Unknown,Unknown,California: Imperial County;,WECC,Vandalism,0,0
147,2022-06-03 00:00:00,03:48:00,06/03/2022,03:49:00,Georgia: DeKalb County;,SERC,Vandalism,0,0
148,2022-06-04 00:00:00,12:59:00,06/05/2022,02:15:00,Texas: Ector County;,TRE,Generation Inadequacy,0,0
149,2022-06-05 00:00:00,15:20:00,06/05/2022,20:12:00,California:,WECC,Generation Inadequacy,Unknown,Unknown
150,2022-06-06 00:00:00,10:21:00,06/06/2022,10:24:00,California: Shasta County;,WECC,System Operations,13,4000
151,2022-06-08 00:00:00,01:00:00,06/08/2022,06:00:00,"Missouri: Clay County, Jackson County; Kansas: Johnson County;",SERC/MRO,Severe Weather/Transmission Interruption,Unknown,91188
152,2022-06-08 00:00:00,00:00:00,06/08/2022,04:00:00,Kansas: Missouri: Nebraska:,SERC/MRO,Severe Weather,Unknown,62000
153,2022-06-08 00:00:00,01:00:00,06/08/2022,04:00:00,Missouri:,SERC,Severe Weather/Distribution Interruption,Unknown,60000
154,2022-06-09 00:00:00,02:33:00,06/09/2022,06:49:00,Texas: Dallas County;,TRE,Suspicious Activity,0,0
155,2022-06-09 00:00:00,07:00:00,06/09/2022,07:05:00,Oregon: Douglas County; Washington: Idaho: Utah: Wyoming:,WECC,Vandalism,0,0
156,2022-06-10 00:00:00,12:08:00,06/10/2022,21:30:00,Texas: El Paso County;,TRE,Actual Physical Attack/Vandalism,0,0
157,2022-06-10 00:00:00,20:27:00,06/10/2022,21:30:00,California: Kern County;,WECC,System Operations,100,39094
158,2022-06-10 00:00:00,20:20:00,06/10/2022,20:28:00,California: Kern County;,WECC,System Operations,100,Unknown
159,2022-06-10 00:00:00,08:45:00,Unknown,Unknown,California:,WECC,System Operations,13437,445
160,2022-06-12 00:00:00,23:30:00,06/13/2022,23:30:00,Ohio: West Virginia: Virginia: Indiana:,SERC/RF,Severe Weather/Transmission Interruption,14000,100000
161,2022-06-13 00:00:00,18:00:00,06/14/2022,18:15:00,Ohio: Kentucky:,SERC/RF,Severe Weather/Transmission Interruption,Unknown,162551
162,2022-06-13 00:00:00,23:54:00,06/14/2022,00:45:00,Michigan:,RF,System Operations,0,0
163,2022-06-14 00:00:00,13:46:00,Unknown,Unknown,Ohio:,RF,System Operations,373,Unknown
164,2022-06-14 00:00:00,00:00:00,06/14/2022,06:00:00,Washington: Grant County;,WECC,Actual Physical Attack/Vandalism,0,0
165,2022-06-15 00:00:00,21:00:00,Unknown,Unknown,"Wisconsin: Outagamie County, Waupaca County, Winnebago County, Brown County, Sheboygan County, Ozaukee County, Waukesha County; Michigan: Iron County;",RF/MRO,Severe Weather,90,57000
166,2022-06-15 00:00:00,10:45:00,06/15/2022,13:45:00,Michigan: Wayne County;,RF,System Operations,0,0
167,2022-06-16 00:00:00,16:31:00,06/16/2022,20:07:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,77908
168,2022-06-16 00:00:00,03:51:00,06/16/2022,06:30:00,Washington: Lewis County;,WECC,Suspicious Activity,35,7500
169,2022-06-17 00:00:00,18:45:00,06/18/2022,13:32:00,North Carolina:,SERC,Severe Weather,Unknown,44000
170,2022-06-17 00:00:00,17:30:00,06/19/2022,21:15:00,West Virginia: Virginia: Kentucky:,SERC/RF,Severe Weather,Unknown,150000
171,2022-06-17 00:00:00,17:37:00,06/18/2022,00:54:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,91056
172,2022-06-17 00:00:00,06:02:00,Unknown,Unknown,Illinois: Missouri:,SERC/RF,Severe Weather,Unknown,80000
173,2022-06-20 00:00:00,12:54:00,06/20/2022,14:23:00,Minnesota: Hennepin County;,MRO,System Operations,0,15604
174,2022-06-22 00:00:00,16:56:00,06/23/2022,02:00:00,Virginia:,SERC/RF,Severe Weather/Distribution Interruption,Unknown,100000
175,2022-06-23 00:00:00,12:41:00,06/23/2022,13:41:00,New Jersey: Cape May County;,NPCC,Suspicious Activity,0,0
176,2022-06-23 00:00:00,10:55:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0
177,2022-06-24 00:00:00,23:09:00,06/25/2022,00:00:00,Louisiana:,SERC,Fuel Supply Deficiency,Unknown,Unknown
178,2022-06-26 00:00:00,17:05:00,06/26/2022,22:42:00,Nevada: Clark County;,WECC,Vandalism,0,0
179,2022-06-27 00:00:00,17:07:00,06/28/2022,01:42:00,Michigan: Wayne County;,RF/MRO,System Operations,0,0
180,2022-06-27 00:00:00,14:26:00,06/28/2022,03:56:00,Texas: Victoria County;,TRE,Severe Weather,14,2491
181,2022-06-27 00:00:00,06:21:00,06/27/2022,07:26:00,Texas:,TRE,System Operations,0,0
182,2022-06-28 00:00:00,09:27:00,06/28/2022,10:42:00,Texas: Travis County;,TRE,System Operations,0,0
183,2022-06-28 00:00:00,09:39:00,06/28/2022,09:40:00,Kentucky: Clark County;,SERC,Suspicious Activity,0,0
184,2022-06-30 00:00:00,19:58:00,06/30/2022,20:50:00,Michigan: Wayne County;,RF,System Operations,0,0
185,2022-07-01 00:00:00,11:45:00,Unknown,Unknown,California: Kern County;,WECC,Vandalism,20,0
186,2022-07-03 00:00:00,10:30:00,07/03/2022,10:40:00,California: Contra Costa County;,WECC,Vandalism,0,0
187,2022-07-03 00:00:00,05:18:00,07/03/2022,08:24:00,Oklahoma:,MRO,Vandalism,0,0
188,2022-07-03 00:00:00,11:02:00,Unknown,Unknown,California: Kern County;,WECC,Actual Physical Attack,Unknown,1079
189,2022-07-04 00:00:00,18:21:00,Unknown,Unknown,California: Amador County;,WECC,System Operations,3,3001
190,2022-07-05 00:00:00,08:00:00,07/05/2022,08:06:00,Washington: Pierce County; Oregon: Idaho: Montana:,WECC,Actual Physical Attack,0,0
191,2022-07-05 00:00:00,20:46:00,07/05/2022,21:40:00,Iowa: Illinois:,RF/SERC,System Operations,0,0
192,2022-07-06 00:00:00,14:39:00,07/07/2022,03:54:00,Ohio: Kentucky:,RF/SERC,Severe Weather/Transmission Interruption,Unknown,104700
193,2022-07-06 00:00:00,16:23:00,07/06/2022,16:35:00,Virginia: Fluvanna County;,SERC,Suspicious Activity,0,0
194,2022-07-06 00:00:00,06:18:00,07/06/2022,06:19:00,Kentucky: Nelson County;,SERC,Vandalism,0,0
195,2022-07-06 00:00:00,12:40:00,07/06/2022,12:41:00,Utah: California: Oregon: Douglas County;,WECC,Vandalism,0,0
196,2022-07-06 00:00:00,01:58:00,Unknown,Unknown,Oklahoma: Okmulgee County;,MRO,Actual Physical Attack,25,4836
197,2022-07-09 00:00:00,02:47:00,07/09/2022,02:59:00,Louisiana: Rapides Parish;,SERC,System Operations,Unknown,4724
198,2022-07-10 00:00:00,21:00:00,07/11/2022,20:00:00,Texas:,TRE,System Operations,Unknown,Unknown
199,2022-07-11 00:00:00,10:20:00,Unknown,Unknown,California: Los Angeles County;,WECC,Vandalism,2,0
200,2022-07-12 00:00:00,16:00:00,Unknown,Unknown,"Maryland: Baltimore County, Carroll County, Harford County;",RF,Severe Weather,800,165000
201,2022-07-12 00:00:00,10:45:00,07/12/2022,11:00:00,Washington: Oregon: Clatsop County; Idaho: Montana:,WECC,Actual Physical Attack,0,0
202,2022-07-12 00:00:00,18:00:00,07/12/2022,22:00:00,District of Columbia: Maryland:,RF,Severe Weather,Unknown,50200
203,2022-07-13 00:00:00,11:30:00,07/13/2022,21:00:00,Texas:,TRE,System Operations,Unknown,Unknown
204,2022-07-13 00:00:00,10:00:00,07/13/2022,13:00:00,Colorado: La Plata County;,WECC,Vandalism,0,0
205,2022-07-15 00:00:00,07:10:00,07/15/2022,07:11:00,Nebraska: Wayne County;,MRO,Actual Physical Attack,0,0
206,2022-07-18 00:00:00,09:15:00,Unknown,Unknown,South Carolina:,SERC,Fuel Supply Deficiency,4500,0
207,2022-07-18 00:00:00,13:09:00,07/18/2022,13:11:00,Oregon: Josephine County;,WECC,Vandalism,0,0
208,2022-07-19 00:00:00,15:42:00,07/19/2022,16:12:00,Florida: Palm Beach County;,SERC,System Operations,0,0
