,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
36,2019-02-14 00:00:00,12:15:00,02/14/2019,12:16:00,Utah,WECC,Vandalism,0,0
37,2019-02-19 00:00:00,09:45:00,Unknown,Unknown,Texas,TRE,Vandalism,0,0
38,2019-02-20 00:00:00,12:50:00,02/20/2019,13:32:00,"Wisconsin, Minnesota, Iowa, Illinois",MRO,System Operations,740,0
39,2019-02-23 00:00:00,14:05:00,Unknown,Unknown,Virginia,SERC,Severe Weather/Transmission Interruption,Unknown,Unknown
40,2019-02-24 00:00:00,18:00:00,02/25/2019,22:00:00,Pennsylvania,RF,Severe Weather,Unknown,132000
41,2019-02-24 00:00:00,11:21:00,02/26/2019,17:29:00,"Ohio, Virginia, West Virginia",RF,Severe Weather,Unknown,118781
42,2019-02-24 00:00:00,18:47:00,02/25/2019,13:55:00,Pennsylvania,RF,Severe Weather,Unknown,137216
43,2019-02-24 00:00:00,12:31:00,02/24/2019,14:57:00,Ohio,RF,Severe Weather,Unknown,157274
44,2019-02-24 00:00:00,14:33:00,02/24/2019,18:03:00,Pennsylvania,RF,Severe Weather,Unknown,94048
45,2019-02-24 00:00:00,20:02:00,02/25/2019,14:30:00,Michigan,RF,Severe Weather,Unknown,115000
46,2019-02-25 00:00:00,07:45:00,02/25/2019,18:40:00,Massachusetts,NPCC,Transmission Interruption,0,0
47,2019-02-25 00:00:00,13:35:00,02/26/2019,02:50:00,"Connecticut, Massachusetts, New Hampshire, Maine, Vermont, Rhode Island",NPCC,Severe Weather,Unknown,72332
48,2019-02-27 00:00:00,11:25:00,02/27/2019,17:39:00,Iowa,MRO,Transmission Interruption,0,0
49,2019-02-27 00:00:00,21:35:00,02/27/2019,21:45:00,South Carolina,SERC,Suspicious Activity,0,0
50,2019-02-28 00:00:00,07:02:00,02/28/2019,07:33:00,"Oklahoma, Arkansas, Louisiana",SPP RE,System Operations,0,0
51,2019-03-04 00:00:00,11:39:00,03/08/2019,16:52:00,Oklahoma:,SPP RE,Vandalism,0,0
52,2019-03-05 00:00:00,09:12:00,03/05/2019,18:57:00,"California: Kern County, Los Angeles County; Utah: Salt Lake County; Wyoming: Converse County;",WECC,System Operations,0,0
53,2019-03-13 00:00:00,15:51:00,03/16/2019,18:00:00,Texas:,TRE,Severe Weather/Transmission Interruption,50,54290
54,2019-03-13 00:00:00,11:29:00,03/14/2019,21:11:00,Colorado: Jefferson County;,WECC,Severe Weather,58,58379
55,2019-03-13 00:00:00,05:50:00,03/13/2019,10:30:00,"Texas: Midland County, Ector County, Tarrant County, Dallas County, Wichita County, Brown County;",TRE,Severe Weather,Unknown,154124
56,2019-03-13 00:00:00,15:00:00,03/14/2019,00:00:00,Texas: Kansas: Oklahoma:,TRE,Severe Weather/Transmission Interruption,Unknown,66000
57,2019-03-13 00:00:00,06:12:00,03/13/2019,06:13:00,California: Los Angeles County;,WECC,Vandalism,0,0
58,2019-03-19 00:00:00,22:53:00,03/19/2019,22:54:00,Oklahoma:,SPP RE,Vandalism,0,0
59,2019-03-21 00:00:00,10:00:00,03/21/2019,10:05:00,Utah: Salt Lake County;,WECC,Vandalism,0,0
60,2019-03-25 00:00:00,07:47:00,03/25/2019,07:48:00,Oregon: Lane County;,WECC,Actual Physical Attack,5,Unknown
61,2019-03-29 00:00:00,23:36:00,03/30/2019,02:00:00,"California: San Diego County, Los Angeles County;",WECC,Suspicious Activity,0,0
62,2019-04-01 00:00:00,14:15:00,04/06/2019,17:20:00,"Nevada: Carson City, Consolidated Municipality of[19], Washoe County, Churchill County;",WECC,Actual Physical Attack,0,0
63,2019-04-01 00:00:00,06:51:00,04/01/2019,07:53:00,New York: Broome County;,NPCC,System Operations,0,0
64,2019-04-01 00:00:00,06:51:00,04/01/2019,07:53:00,New York: Monroe County;,NPCC,System Operations,0,0
65,2019-04-02 00:00:00,08:33:00,04/02/2019,09:00:00,California: Kern County;,WECC,Vandalism,0,0
66,2019-04-02 00:00:00,10:15:00,04/02/2019,10:16:00,Utah: Salt Lake County;,WECC,Vandalism,0,0
67,2019-04-03 00:00:00,05:15:00,04/03/2019,12:39:00,California: Fresno County;,WECC,Fuel Supply Deficiency,0,0
68,2019-04-04 00:00:00,10:13:00,04/04/2019,12:08:00,Montana:,WECC,Transmission Interruption,0,0
69,2019-04-07 00:00:00,13:46:00,04/08/2019,17:50:00,Texas:,TRE,Severe Weather,537,231956
70,2019-04-10 00:00:00,11:59:00,04/10/2019,12:00:00,Virginia:,SERC,Suspicious Activity,0,0
71,2019-04-11 00:00:00,19:48:00,04/11/2019,20:00:00,Oregon: Washington:,WECC,Transmission Interruption,0,0
72,2019-04-12 00:00:00,11:20:00,04/12/2019,12:46:00,Minnesota: Martin County;,MRO,Transmission Interruption,0,0
73,2019-04-13 00:00:00,18:15:00,04/13/2019,23:15:00,Mississippi: Arkansas: Texas: Louisiana:,SERC,Severe Weather,Unknown,60467
74,2019-04-15 00:00:00,04:35:00,04/15/2019,14:40:00,Virginia:,SERC,Severe Weather,Unknown,75290
75,2019-04-15 00:00:00,10:00:00,04/15/2019,14:00:00,Minnesota:,MRO,Vandalism,0,0
76,2019-04-16 00:00:00,10:30:00,04/16/2019,11:00:00,California: Kern County;,WECC,Vandalism,0,0
77,2019-04-17 00:00:00,19:38:00,04/17/2019,23:52:00,Arizona:,WECC,System Operations,0,0
78,2019-04-18 00:00:00,20:08:00,04/19/2019,11:00:00,Colorado: Clear Creek County;,WECC,Transmission Interruption,0,0
79,2019-04-18 00:00:00,19:55:00,04/19/2019,17:29:00,Alabama: Mississippi: Georgia: Florida:,SERC,Severe Weather,116,34695
80,2019-04-21 00:00:00,10:40:00,04/21/2019,10:45:00,Utah: Salt Lake County;,WECC,Vandalism,0,0
81,2019-04-25 00:00:00,18:03:00,04/25/2019,18:32:00,Arizona: Maricopa County;,WECC,Generation Inadequacy,150,51366
82,2019-04-26 00:00:00,01:00:00,04/26/2019,13:27:00,Pennsylvania:,RF,Transmission Interruption,7,5830
83,2019-04-26 00:00:00,17:46:00,04/27/2019,11:49:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,54071
84,2019-04-26 00:00:00,15:16:00,04/26/2019,15:17:00,Massachusetts: Hampden County[13];,NPCC,Severe Weather/Transmission Interruption,0,0
85,2019-04-28 00:00:00,13:40:00,04/28/2019,14:49:00,South Carolina:,SERC,System Operations,0,0
86,2019-04-28 00:00:00,10:43:00,04/29/2019,02:06:00,Ohio:,RF,Transmission Interruption,0,0
87,2019-04-29 00:00:00,17:17:00,04/30/2019,09:22:00,Virginia: Surry County;,SERC,Vandalism,0,0
88,2019-04-30 00:00:00,12:25:00,04/30/2019,13:11:00,Indiana:,RF,System Operations,0,0
89,2019-05-08 00:00:00,09:22:00,05/08/2019,09:56:00,Pennsylvania: Mercer County;,RF,Transmission Interruption,29,1
90,2019-05-08 00:00:00,15:50:00,05/13/2019,00:00:00,Louisiana: Texas:,SPP RE,Severe Weather/Distribution Interruption,Unknown,65844
91,2019-05-09 00:00:00,17:55:00,05/11/2019,20:50:00,Texas: Harris County;,TRE,Severe Weather,691,238015
92,2019-05-09 00:00:00,19:06:00,05/10/2019,02:57:00,Texas: Harris County;,TRE,Severe Weather/Transmission Interruption,0,0
93,2019-05-10 00:00:00,02:00:00,05/10/2019,12:15:00,Texas:,TRE,Severe Weather,Unknown,61008
94,2019-05-11 00:00:00,14:08:00,05/11/2019,15:00:00,California: Kern County;,WECC,Vandalism,0,0
95,2019-05-15 00:00:00,12:10:00,05/15/2019,12:11:00,West Virginia:,RF,Suspicious Activity,Unknown,Unknown
96,2019-05-18 00:00:00,15:45:00,05/20/2019,04:00:00,"Texas: Ector County, Midland County, Tarrant County, Dallas County, Stephens County, Anderson County, McLennan County, Ellis County, Hunt County, Young County, Bell County, Limestone County, Collin County, Rockwall County, Henderson County, Parker County, Falls County, Freestone County, Kaufman County, Grayson County, Smith County;",TRE,Severe Weather,Unknown,68000
97,2019-05-18 00:00:00,01:55:00,05/18/2019,15:06:00,Colorado: Wyoming: Nebraska: Utah: Daggett County; New Mexico:,WECC,Vandalism,30,0
98,2019-05-23 00:00:00,16:55:00,05/23/2019,23:40:00,Virginia:,SERC,Severe Weather,Unknown,100000
99,2019-05-23 00:00:00,01:11:00,05/23/2019,12:00:00,Indiana:,RF,Severe Weather/Transmission Interruption,0,0
100,2019-05-24 00:00:00,07:28:00,05/24/2019,08:30:00,Kentucky: Shelby County;,SERC,System Operations,0,0
101,2019-05-24 00:00:00,20:09:00,05/25/2019,14:23:00,North Dakota: Minnesota:,MRO,System Operations,0,0
102,2019-05-24 00:00:00,21:47:00,05/24/2019,23:58:00,California:,WECC,Severe Weather,20,10961
103,2019-05-27 00:00:00,22:07:00,05/28/2019,03:00:00,"Ohio: Montgomery County, Darke County, Mercer County, Miami County, Greene County;",RF,Severe Weather/Transmission Interruption,347,70000
104,2019-06-02 00:00:00,18:19:00,06/02/2019,20:43:00,California:,WECC,Severe Weather/Transmission Interruption,Unknown,Unknown
105,2019-06-04 00:00:00,10:15:00,06/04/2019,13:15:00,Nevada: Washoe County;,WECC,Suspicious Activity,0,0
106,2019-06-05 00:00:00,08:37:00,06/05/2019,08:40:00,Idaho: Bannock County;,WECC,Vandalism,0,0
107,2019-06-05 00:00:00,10:16:00,06/05/2019,10:17:00,South Dakota: Lincoln County;,MRO,Vandalism,0,0
108,2019-06-05 00:00:00,09:46:00,06/05/2019,12:00:00,California: Kern County;,WECC,Vandalism,0,0
109,2019-06-06 00:00:00,18:09:00,06/06/2019,18:35:00,Texas: Bexar County;,TRE,Severe Weather,Unknown,55017
110,2019-06-07 00:00:00,14:43:00,06/07/2019,16:20:00,Texas: Pecos County;,TRE,Transmission Interruption,8,1
111,2019-06-08 00:00:00,15:50:00,06/08/2019,19:40:00,Texas: Potter County;,TRE,Transmission Interruption,0,0
112,2019-06-09 00:00:00,14:45:00,06/13/2019,22:30:00,"Texas: Collin County, Dallas County, Denton County, Palo Pinto County, Tarrant County, Ellis County, Williamson County;",TRE,Severe Weather,Unknown,558000
113,2019-06-11 00:00:00,15:11:00,06/11/2019,17:00:00,"North Dakota: Mountrail County, Williams County;",MRO,Vandalism,0,0
114,2019-06-11 00:00:00,07:52:00,06/11/2019,07:53:00,Utah:,WECC,Vandalism,0,0
115,2019-06-12 00:00:00,14:56:00,06/12/2019,15:50:00,"California: Imperial County, Riverside County;",WECC,Generation Inadequacy,982,30907
116,2019-06-16 00:00:00,02:00:00,06/17/2019,23:59:00,"Texas: Dallas County, Tarrant County, Collin County, Denton County;",TRE,Severe Weather,Unknown,340000
117,2019-06-16 00:00:00,03:25:00,Unknown,Unknown,Oklahoma:,SPP RE,Severe Weather/Transmission Interruption,Unknown,Unknown
118,2019-06-18 00:00:00,06:21:00,06/18/2019,06:40:00,Washington: Grant County;,WECC,Suspicious Activity,0,0
119,2019-06-19 00:00:00,11:00:00,06/19/2019,11:01:00,Oklahoma:,SPP RE,Vandalism,0,0
120,2019-06-19 00:00:00,22:30:00,06/20/2019,19:00:00,Arkansas:,SPP RE,Severe Weather,Unknown,82045
121,2019-06-19 00:00:00,15:00:00,Unknown,Unknown,Nevada: Clark County;,WECC,Vandalism,0,0
122,2019-06-20 00:00:00,16:11:00,06/21/2019,12:45:00,Virginia:,SERC,Severe Weather,Unknown,60000
123,2019-06-21 00:00:00,18:36:00,06/21/2019,19:27:00,Maine:,NPCC,System Operations,0,0
124,2019-06-21 00:00:00,19:15:00,Unknown,Unknown,Kentucky: Tennessee:,SERC,Severe Weather,Unknown,50000
125,2019-06-21 00:00:00,10:00:00,06/21/2019,11:00:00,California: Kern County;,WECC,Vandalism,0,0
126,2019-06-22 00:00:00,20:46:00,06/23/2019,00:30:00,Alabama: Georgia:,SERC,Severe Weather,115,34637
127,2019-06-23 00:00:00,22:00:00,06/25/2019,23:00:00,"Texas: Dallas County, Denton County, Ellis County, Collin County, Ellis County, Hood County, Johnson County, Kaufman County;",TRE,Severe Weather,Unknown,265000
128,2019-06-23 00:00:00,05:13:00,06/23/2019,10:58:00,Arkansas:,SPP RE,Transmission Interruption,47,16199
129,2019-06-24 00:00:00,09:40:00,06/24/2019,15:17:00,Oklahoma: Oklahoma County;,SPP RE,System Operations,0,0
130,2019-06-24 00:00:00,05:30:00,06/24/2019,08:45:00,Arkansas:,SPP RE,Severe Weather,Unknown,56451
131,2019-06-26 00:00:00,13:58:00,06/26/2019,14:03:00,North Dakota: Williams County;,MRO,Transmission Interruption,53,0
132,2019-06-28 00:00:00,14:25:00,Unknown,Unknown,Idaho: Nez Perce County;,WECC,Transmission Interruption,0,0
133,2019-06-30 00:00:00,15:15:00,06/30/2019,16:15:00,"New York: Nassau County, Suffolk County;",NPCC,Severe Weather,3189,52498
134,2019-06-30 00:00:00,15:30:00,06/30/2019,20:30:00,"Illinois: Cook County, DeKalb County, DuPage County, Grundy County, Iroquois County, Ford County, Lake County, Kendall County, Kankakee County, Kane County, Ogle County;",SERC,Severe Weather,Unknown,100000
135,2019-07-02 00:00:00,13:00:00,07/02/2019,13:22:00,Idaho: Ada County;,WECC,Vandalism,0,0
136,2019-07-06 00:00:00,22:00:00,07/07/2019,13:57:00,Mississippi: Panola County;,SERC,Vandalism,Unknown,3000
137,2019-07-09 00:00:00,01:59:00,07/09/2019,15:50:00,Texas: Louisiana: Arkansas: Mississippi:,SPP RE,Vandalism,0,0
138,2019-07-10 00:00:00,12:10:00,07/12/2019,12:30:00,"Texas: Collin County, Dallas County, Denton County, Hood County, Johnson County, Tarrant County;",TRE,Severe Weather,Unknown,57000
139,2019-07-10 00:00:00,12:00:00,07/10/2019,12:15:00,Utah: Salt Lake County;,WECC,Vandalism,0,0
140,2019-07-11 00:00:00,11:08:00,07/11/2019,11:13:00,Texas: Lynn County;,TRE,Transmission Interruption,26,2043
141,2019-07-13 00:00:00,23:55:00,07/14/2019,13:00:00,"Louisiana: Acadia Parish, Avoyelles Parish, Catahoula Parish, Evangeline Parish, Grant Parish, Iberia Parish, LaSalle Parish, Natchitoches Parish, Rapides Parish, Sabine Parish, St. Landry Parish, St. Martin Parish, St. Mary Parish, St. Tammany Parish, Allen Parish, Beauregard Parish, Calcasieu Parish, Vermilion Parish, De Soto Parish, Jefferson Davis Parish, Red River Parish, Tangipahoa Parish, Vernon Parish, Washington Parish;",SERC,Severe Weather,Unknown,63000
142,2019-07-13 00:00:00,07:15:00,07/14/2019,17:00:00,Louisiana:,SERC,Severe Weather,Unknown,55730
143,2019-07-13 00:00:00,18:47:00,07/13/2019,23:37:00,New York: New York County;,NPCC,Transmission Interruption,452,72669
144,2019-07-17 00:00:00,14:12:00,07/17/2019,14:30:00,Oklahoma: Oklahoma County;,SPP RE,Suspicious Activity,0,0
145,2019-07-19 00:00:00,19:00:00,07/21/2019,20:00:00,Michigan:,RF,Severe Weather,Unknown,400000
146,2019-07-19 00:00:00,09:55:00,07/19/2019,13:00:00,Wisconsin: Dane County;,MRO,System Operations,Unknown,Unknown
147,2019-07-20 00:00:00,07:37:00,07/20/2019,09:20:00,Missouri: Boone County;,SERC,Suspicious Activity,0,0
148,2019-07-20 00:00:00,11:55:00,07/23/2019,00:00:00,Wisconsin: Michigan:,RF,Severe Weather,200,50000
149,2019-07-20 00:00:00,03:00:00,07/22/2019,07:00:00,"Michigan: Kent County, Newaygo County, Mecosta County, Montcalm County, Isabella County, Ionia County, Allegan County, Barry County;",RF,Severe Weather,Unknown,160000
150,2019-07-21 00:00:00,23:00:00,07/22/2019,20:54:00,"New York: Kings County, New York County, Queens County, Bronx County, Westchester County, Richmond County;",NPCC,Severe Weather,60,45000
151,2019-07-22 00:00:00,16:00:00,07/24/2019,23:00:00,"Pennsylvania: Bucks County, Delaware County;",RF,Severe Weather,Unknown,165000
152,2019-07-22 00:00:00,17:50:00,07/25/2019,13:15:00,New Jersey: Gloucester County;,RF,Severe Weather,49,95600
153,2019-07-23 00:00:00,23:55:00,07/23/2019,23:56:00,Nebraska:,MRO,Transmission Interruption,0,0
154,2019-07-23 00:00:00,03:22:00,07/23/2019,05:40:00,California: Santa Cruz County;,WECC,Vandalism,Unknown,25
155,2019-07-23 00:00:00,23:55:00,07/24/2019,05:22:00,Nebraska: Scotts Bluff County;,MRO,Transmission Interruption,0,0
156,2019-07-23 00:00:00,15:39:00,07/23/2019,19:00:00,Massachusetts:,NPCC,Severe Weather,54,54535
157,2019-07-24 00:00:00,13:30:00,07/24/2019,13:31:00,Utah: Iron County;,WECC,Vandalism,Unknown,1
158,2019-07-24 00:00:00,08:01:00,07/24/2019,12:49:00,Maine:,NPCC,System Operations,0,0
159,2019-07-28 00:00:00,18:48:00,07/28/2019,19:18:00,Michigan:,RF,System Operations,0,0
160,2019-07-30 00:00:00,08:45:00,07/30/2019,09:45:00,Louisiana:,SERC,Severe Weather/Transmission Interruption,Unknown,13720
161,2019-08-02 00:00:00,18:24:00,08/02/2019,19:28:00,Washington: Clark County;,WECC,System Operations,0,0
162,2019-08-02 00:00:00,01:49:00,08/02/2019,01:55:00,Minnesota: Chisago County;,MRO,Transmission Interruption,0,0
163,2019-08-05 00:00:00,17:23:00,08/06/2019,00:02:00,Oregon: Umatilla County;,WECC,Transmission Interruption,66,Unknown
164,2019-08-07 00:00:00,15:00:00,08/07/2019,15:30:00,California: Kern County;,WECC,Vandalism,0,0
165,2019-08-07 00:00:00,08:40:00,Unknown,Unknown,Washington: Pierce County;,WECC,Vandalism,0,0
166,2019-08-07 00:00:00,09:30:00,08/07/2019,11:15:00,Maine:,NPCC,System Operations,0,0
167,2019-08-08 00:00:00,16:16:00,08/08/2019,22:41:00,Ohio:,RF,Severe Weather/Transmission Interruption,Unknown,5600
168,2019-08-09 00:00:00,09:53:00,08/09/2019,10:46:00,Texas: Travis County;,TRE,Suspicious Activity,0,0
169,2019-08-10 00:00:00,16:11:00,08/10/2019,16:46:00,Michigan:,RF,System Operations,0,0
170,2019-08-10 00:00:00,19:59:00,08/10/2019,21:04:00,Michigan:,RF,System Operations,0,0
171,2019-08-13 00:00:00,10:00:00,08/13/2019,11:00:00,California: Placer County;,WECC,Vandalism,0,0
172,2019-08-13 00:00:00,00:00:00,Unknown,Unknown,North Dakota: Mercer County;,MRO,Vandalism,Unknown,Unknown
173,2019-08-13 00:00:00,15:10:00,08/13/2019,17:30:00,Texas: Williamson County;,TRE,Severe Weather,Unknown,Unknown
174,2019-08-15 00:00:00,08:30:00,Unknown,Unknown,New York: Tompkins County;,NPCC,Fuel Supply Deficiency,150,Unknown
175,2019-08-15 00:00:00,23:03:00,08/16/2019,00:37:00,California: Marin County;,WECC,Distribution Interruption,80,61318
176,2019-08-15 00:00:00,11:00:00,08/15/2019,15:30:00,Kentucky: Ohio County;,SERC,Vandalism,0,0
177,2019-08-15 00:00:00,15:11:00,08/15/2019,18:00:00,Texas:,TRE,Severe Weather,Unknown,Unknown
178,2019-08-15 00:00:00,03:07:00,08/15/2019,03:56:00,District of Columbia: Maryland:,RF,System Operations,0,0
179,2019-08-18 00:00:00,16:47:00,08/18/2018,23:00:00,Texas:,TRE,Distribution Interruption,752,86373
180,2019-08-18 00:00:00,16:30:00,08/18/2019,22:00:00,Texas:,TRE,Transmission Interruption/Distribution Interruption,259,61000
181,2019-08-18 00:00:00,15:59:00,08/18/2019,23:00:00,Louisiana: Texas:,SPP RE,Transmission Interruption,271,86373
182,2019-08-21 00:00:00,07:56:00,Unknown,Unknown,Ohio:,RF,Vandalism,Unknown,1397
183,2019-08-21 00:00:00,15:30:00,Unknown,Unknown,Massachusetts: Middlesex County[13];,NPCC,Vandalism,0,0
184,2019-08-24 00:00:00,16:10:00,08/24/2019,19:28:00,Washington:,WECC,Suspicious Activity,0,0
185,2019-08-25 00:00:00,01:44:00,08/25/2019,02:20:00,Washington: King County;,WECC,Suspicious Activity,0,0
186,2019-08-26 00:00:00,09:09:00,08/26/2019,13:34:00,North Dakota:,MRO,Transmission Interruption,0,0
187,2019-08-26 00:00:00,19:00:00,08/27/2019,03:00:00,Oklahoma:,SPP RE,Severe Weather/Transmission Interruption,Unknown,95000
188,2019-08-26 00:00:00,19:00:00,08/29/2019,13:00:00,Oklahoma:,SPP RE,Severe Weather,Unknown,103779
189,2019-08-29 00:00:00,23:30:00,08/30/2019,17:30:00,Michigan:,RF,System Operations,0,0
190,2019-08-31 00:00:00,15:05:00,08/31/2019,15:46:00,Pennsylvania: New Jersey:,RF,System Operations,0,0
191,2019-08-31 00:00:00,16:00:00,09/02/2019,06:00:00,California: Calaveras County;,WECC,Vandalism,0,0
192,2019-09-04 00:00:00,14:30:00,09/06/2019,18:00:00,Texas:,TRE,Severe Weather,Unknown,Unknown
193,2019-09-04 00:00:00,11:13:00,09/04/2019,11:57:00,Maryland: District of Columbia:,RF,System Operations,0,0
194,2019-09-05 00:00:00,22:00:00,09/06/2019,12:00:00,North Carolina:,SERC,Severe Weather,3,2000
195,2019-09-05 00:00:00,22:36:00,09/06/2019,16:00:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,116000
196,2019-09-05 00:00:00,04:15:00,09/05/2019,15:17:00,South Carolina:,SERC,Severe Weather,Unknown,172278
197,2019-09-05 00:00:00,10:08:00,09/05/2019,12:08:00,Maine:,NPCC,System Operations,0,0
198,2019-09-06 00:00:00,08:20:00,Unknown,Unknown,North Carolina:,SERC,Severe Weather,Unknown,77000
199,2019-09-10 00:00:00,21:22:00,09/10/2019,21:23:00,Wyoming: Sweetwater County;,WECC,Transmission Interruption,885,0
200,2019-09-11 00:00:00,22:35:00,09/11/2019,23:59:00,"Michigan: Ionia County, Kent County, Barry County, Montcalm County, Allegan County, Ottawa County, Newaygo County;",RF,Severe Weather,Unknown,54000
201,2019-09-13 00:00:00,02:31:00,09/16/2019,17:00:00,Tennessee:,SERC,System Operations,0,0
202,2019-09-19 00:00:00,18:40:00,09/19/2019,18:46:00,Minnesota: Washington County;,MRO,Vandalism,0,0
203,2019-09-19 00:00:00,05:55:00,09/19/2019,14:30:00,Arizona: Pima County;,WECC,Fuel Supply Deficiency,0,0
204,2019-09-20 00:00:00,00:21:00,09/20/2019,12:04:00,Oklahoma: Oklahoma County;,SPP RE,System Operations,0,0
205,2019-09-24 00:00:00,15:56:00,09/26/2019,19:25:00,Washington: King County;,WECC,Vandalism,0,0
206,2019-09-25 00:00:00,17:25:00,09/25/2019,18:16:00,Wisconsin: Marathon County;,MRO,Suspicious Activity,0,0
207,2019-09-25 00:00:00,03:47:00,09/25/2019,15:40:00,"California: Napa County, Nevada County, Placer County, Plumas County, Sonoma County, Butte County, Yuba County;",WECC,Severe Weather,25,69524
208,2019-09-25 00:00:00,09:59:00,09/25/2019,10:00:00,Texas:,TRE,Vandalism,Unknown,Unknown
209,2019-09-26 00:00:00,14:31:00,09/26/2019,15:14:00,Maryland: Baltimore County;,RF,System Operations,0,0
210,2019-09-29 00:00:00,07:38:00,Unknown,Unknown,California: Alameda County;,WECC,Distribution Interruption,Unknown,50072
211,2019-09-30 00:00:00,05:35:00,09/30/2019,08:10:00,Washington: King County;,WECC,System Operations,0,0
212,2019-09-30 00:00:00,12:17:00,09/30/2019,12:58:00,Nevada: Clark County;,WECC,Actual Physical Attack,3736,0
213,2019-09-30 00:00:00,10:53:00,09/30/2019,10:54:00,Idaho: Bonneville County;,WECC,Vandalism,0,0
214,2019-10-03 00:00:00,00:13:00,10/03/2019,04:00:00,Missouri: Reynolds County;,SERC,Vandalism,0,0
