,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
28,2017-03-08 00:00:00,15:33:00,Unknown,Unknown,New York,NPCC,Severe Weather,Unknown,50000
29,2017-03-12 00:00:00,09:56:00,03/12/2017,11:20:00,California: Imperial County;,WECC,Vandalism,0,1
30,2017-03-14 00:00:00,12:32:00,Unknown,Unknown,Connecticut: Massachusetts: Rhode Island: New Hampshire: Maine: Vermont:,NPCC,Severe Weather,Unknown,69647
31,2017-03-21 00:00:00,20:00:00,03/22/2017,09:15:00,Georgia,SERC,Severe Weather,857,257000
32,2017-03-24 00:00:00,06:29:00,03/24/2017,07:13:00,Oregon: Clatsop County;,WECC,Sabotage,0,0
33,2017-03-28 00:00:00,16:07:00,03/28/2017,16:08:00,Oregon: Josephine County;,WECC,Suspicious Activity,0,0
34,2017-03-29 00:00:00,03:30:00,03/31/2017,06:00:00,Texas,TRE,Severe Weather,Unknown,175000
35,2017-03-31 00:00:00,19:15:00,03/31/2017,21:07:00,Mississippi: DeSoto County;,SERC,Vandalism,0,0
36,2017-04-03 00:00:00,11:00:00,04/03/2017,20:00:00,"Alabama, Georgia",SERC,Severe Weather,290,86330
37,2017-04-06 00:00:00,19:00:00,Unknown,Unknown,California,WECC,Severe Weather,Unknown,100000
38,2017-04-07 00:00:00,04:16:00,Unknown,Unknown,California: Fresno County,WECC,Fuel Supply Deficiency,0,0
39,2017-04-07 00:00:00,08:15:00,04/08/2017,00:14:00,"Oregon: Multnomah County, Washington County, Marion County, Clackamas County",WECC,Severe Weather,Unknown,153867
40,2017-04-07 00:00:00,04:33:00,04/07/2017,08:20:00,Oregon,WECC,Severe Weather,100,64852
41,2017-04-13 00:00:00,07:50:00,04/13/2017,08:07:00,Washington: Pierce County,WECC,Sabotage,53,10000
42,2017-04-17 00:00:00,09:25:00,04/17/2017,09:26:00,Utah: Emery County,WECC,Sabotage,0,0
43,2017-04-20 00:00:00,16:00:00,04/20/2017,18:00:00,Wyoming: Converse County,WECC, Vandalism,0,0
44,2017-04-21 00:00:00,10:34:00,04/21/2017,15:55:00,Kentucky: Bullitt County,SERC, Vandalism,0,0
45,2017-04-21 00:00:00,09:06:00,04/21/2017,17:45:00,"California: San Francisco, City and County of[10]",WECC,System Operations,130,88000
46,2017-04-23 00:00:00,23:55:00,04/23/2017,23:56:00,Oregon: Multnomah County,WECC,Vandalism,0,0
47,2017-04-24 00:00:00,05:32:00,04/24/2017,06:33:00,North Carolina: Mecklenburg County,SERC,Severe Weather,240,74698
48,2017-04-30 00:00:00,01:00:00,04/30/2017,17:45:00,"Arkansas, Louisiana, Mississippi",SERC,Severe Weather,Unknown,145174
49,2017-05-01 00:00:00,23:14:00,05/01/2017,23:34:00,Ohio,RFC,Severe Weather,Unknown,92390
50,2017-05-03 00:00:00,19:05:00,05/03/2017,21:00:00,California,WECC,Generation Inadequacy,878,Unknown
51,2017-05-03 00:00:00,18:58:00,05/03/2017,21:15:00,California,WECC,Generation Inadequacy,572,0
52,2017-05-03 00:00:00,23:00:00,Unknown,Unknown,"Pennsylvania: Philadelphia County, Montgomery County",RFC,Vandalism,0,0
53,2017-05-04 00:00:00,05:00:00,05/04/2017,22:00:00,Alabama: Georgia,SERC,Severe Weather,200,60377
54,2017-05-07 00:00:00,23:30:00,05/08/2017,05:00:00,Kentucky: Daviess County,SERC,Generation Inadequacy,80,0
55,2017-05-07 00:00:00,05:15:00,Unknown,Unknown,California: Fresno County,WECC,Fuel Supply Deficiency,0,0
56,2017-05-11 00:00:00,11:05:00,05/11/2017,13:05:00,Washington: Yakima County,WECC,Vandalism,0,0
57,2017-05-19 00:00:00,05:30:00,Unknown,Unknown,Missouri: St. Louis County,SERC,Severe Weather,Unknown,70696
58,2017-05-21 00:00:00,16:44:00,05/21/2017,17:43:00,"Idaho: Lincoln County, Jerome County",WECC,Vandalism,21,9598
59,2017-05-23 00:00:00,05:02:00,05/23/2017,08:40:00,Tennessee: Davidson County,SERC,Vandalism,10,4700
60,2017-05-27 00:00:00,23:00:00,Unknown,Unknown,"Tennessee: Shelby County, Putnam County, Knox County, Davidson County, Hamilton County; Alabama: Madison County",SERC,Severe Weather,Unknown,116000
61,2017-05-27 00:00:00,23:10:00,Unknown,Unknown,Tennessee: Shelby County,SERC,Severe Weather,391,188000
62,2017-05-28 00:00:00,19:30:00,05/29/2017,22:00:00,Louisiana: Texas,SERC,Severe Weather,Unknown,103000
63,2017-05-28 00:00:00,16:27:00,05/28/2017,16:28:00,Nevada: Clark County,WECC,Vandalism,0,0
64,2017-05-28 00:00:00,19:30:00,05/29/2017,22:00:00,Texas: Louisiana,TRE,Severe Weather,Unknown,103000
65,2017-06-07 00:00:00,13:12:00,06/07/2017,13:13:00,Washington: Yakima County,WECC,Vandalism ,0,0
66,2017-06-11 00:00:00,13:25:00,06/11/2017,19:15:00,Wisconsin,MRO,Severe Weather,Unknown,53610
67,2017-06-11 00:00:00,14:39:00,06/11/2017,17:55:00,Michigan,RFC,Transmission Interruption,63,Unknown
68,2017-06-11 00:00:00,07:00:00,06/11/2017,11:22:00,Minnesota,MRO,Severe Weather,Unknown,70000
69,2017-06-15 00:00:00,17:00:00,06/15/2017,22:00:00,"Alabama, Georgia",SERC,Severe Weather,275,82713
70,2017-06-16 00:00:00,20:00:00,06/17/2017,06:00:00,Arkansas,SERC,Severe Weather,Unknown,76000
71,2017-06-16 00:00:00,20:00:00,Unknown,Unknown,"Nebraska: Cass County, Douglas County, Sarpy County",MRO,Severe Weather,Unknown,76000
72,2017-06-17 00:00:00,21:00:00,06/18/2017,07:00:00,"Kansas, Missouri: Jackson County, Platte County, Clay County, Cass County",MRO,Severe Weather,Unknown,84737
73,2017-06-21 00:00:00,00:00:00,06/21/2017,01:00:00,Oregon: Baker County,WECC,Physical Attack,0,0
74,2017-06-22 00:00:00,18:00:00,06/25/2017,12:45:00,"Michigan: Wayne County, Monroe County",RFC,Severe Weather,Unknown,118631
75,2017-06-29 00:00:00,04:00:00,Unknown,Unknown,Louisiana: Orleans Parish,SERC,Vandalism ,130,6467
76,2017-06-30 00:00:00,07:45:00,06/30/2017,07:46:00,Idaho: Ada County,WECC,Vandalism ,0,0
77,2017-07-06 00:00:00,00:00:00,Unknown,Unknown,Idaho: Jerome County,WECC,Vandalism,0,0
78,2017-07-07 00:00:00,03:30:00,07/08/2017,19:30:00,"Michigan: Kent County, Ottawa County, Muskegon County, Barry County, Oceana County, Eaton County",RFC,Severe Weather,Unknown,160000
79,2017-07-08 00:00:00,18:52:00,07/09/2017,08:00:00,California: Los Angeles County,WECC,Transmission Interruption,645,176867
80,2017-07-11 00:00:00,10:00:00,07/11/2017,12:00:00,Minnesota,MRO,Vandalism,0,0
81,2017-07-12 00:00:00,12:25:00,07/15/2017,09:00:00,Tennessee,SERC,Vandalism,0,0
82,2017-07-12 00:00:00,12:25:00,Unknown,Unknown,Tennessee: Shelby County,SERC,Vandalism,Unknown,Unknown
83,2017-07-18 00:00:00,04:03:00,Unknown,Unknown,Missouri,SERC,Actual Physical Attack,Unknown,700
84,2017-07-18 00:00:00,16:23:00,07/18/2017,18:39:00,Nevada,WECC,Severe Weather,0,0
85,2017-07-20 00:00:00,01:00:00,07/20/2017,09:46:00,Utah: Beaver County,WECC,Vandalism,0,0
86,2017-07-22 00:00:00,22:00:00,07/23/2017,12:00:00,"Missouri: Clay County, Jackson County, Lafayette County, Platte County; Kansas: Johnson County, Miami County, Wyandotte County",SERC,Severe Weather,Unknown,112540
87,2017-07-22 00:00:00,22:00:00,Unknown,Unknown,Missouri,SERC,Severe Weather,Unknown,131000
88,2017-07-22 00:00:00,22:00:00,Unknown,Unknown,Missouri,SERC,Severe Weather,Unknown,115000
89,2017-07-23 00:00:00,04:00:00,Unknown,Unknown,Missouri: Illinois,SERC,Severe Weather,Unknown,82000
90,2017-07-27 00:00:00,06:00:00,07/27/2017,11:29:00,California: Butte County,WECC,Fuel Supply Deficiency,0,0
91,2017-08-05 00:00:00,13:20:00,08/05/2017,14:20:00,California: Humboldt County;,WECC,Vandalism,0,0
92,2017-08-21 00:00:00,23:41:00,08/22/2017,00:21:00,California: Plumas County;,WECC,System Operations,1,2
93,2017-08-25 00:00:00,18:30:00,09/05/2017,17:00:00,Texas:,TRE,Severe Weather,Unknown,330000
94,2017-08-25 00:00:00,18:17:00,09/02/2017,17:00:00,"Texas: Matagorda County, Nueces County, Aransas County, Refugio County, San Patricio County, Calhoun County, Victoria County, Jackson County, Live Oak County, Jim Wells County, Bee County, Lavaca County;",TRE,Severe Weather,Unknown,220400
95,2017-08-26 00:00:00,06:26:00,09/08/2017,00:00:00,Texas:,TRE,Severe Weather,Unknown,1076868
96,2017-08-26 00:00:00,00:39:00,08/26/2017,00:52:00,Texas:,TRE,Severe Weather,Unknown,Unknown
97,2017-08-27 00:00:00,05:10:00,09/08/2017,00:00:00,Texas: Harris County;,TRE,Severe Weather,Unknown,1076868
98,2017-08-30 00:00:00,02:15:00,Unknown,Unknown,Texas:,TRE,Severe Weather,Unknown,78500
99,2017-08-31 00:00:00,14:49:00,08/31/2017,17:14:00,California: Los Angeles County;,WECC,Severe Weather,100,0
100,2017-09-01 00:00:00,15:41:00,09/01/2017,20:30:00,California:,WECC,Severe Weather,337,0
101,2017-09-09 00:00:00,00:00:00,Unknown,Unknown,"Florida: Hillsborough County, Pasco County, Polk County;",FRCC,Severe Weather,1275,425000
102,2017-09-09 00:00:00,12:30:00,Unknown,Unknown,Florida:,FRCC,Severe Weather,Unknown,3500000
103,2017-09-10 00:00:00,20:37:00,Unknown,Unknown,Florida:,FRCC,Severe Weather,Unknown,452555
104,2017-09-10 00:00:00,18:35:00,09/13/2017,17:00:00,"Florida: Alachua County, Bay County, Brevard County, Citrus County, Columbia County, Dixie County, Flagler County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Leon County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",FRCC,Severe Weather,4500,1000000
105,2017-09-11 00:00:00,02:27:00,09/15/2017,20:44:00,Georgia:,SERC,Severe Weather,132,39659
106,2017-09-11 00:00:00,17:30:00,09/13/2017,09:30:00,North Carolina: South Carolina:,SERC,Severe Weather,365,265729
107,2017-09-11 00:00:00,00:30:00,Unknown,Unknown,Florida:,FRCC,Severe Weather,200,20000
108,2017-09-11 00:00:00,12:55:00,09/12/2017,08:00:00,South Carolina:,SERC,Severe Weather,687,154832
109,2017-10-04 00:00:00,02:30:00,Unknown,Unknown,Tennessee: Shelby County;,SERC,Vandalism,0,0
110,2017-10-04 00:00:00,01:20:00,10/04/2017,03:00:00,Mississippi:,SERC,Actual Physical Attack,Unknown,Unknown
111,2017-10-08 00:00:00,03:00:00,Unknown,Unknown,Alabama: Florida: Mississippi:,SERC,Severe Weather,306,91945
112,2017-10-09 00:00:00,02:03:00,10/17/2017,13:30:00,California:,WECC,Severe Weather/Transmission Interruption,177,117900
113,2017-10-09 00:00:00,06:44:00,Unknown,Unknown,California:,WECC,Severe Weather,100,Unknown
114,2017-10-12 00:00:00,09:09:00,Unknown,Unknown,Mississippi: Coahoma County;,SERC,System Operations,Unknown,Unknown
115,2017-10-16 00:00:00,15:55:00,2017-10-16 00:00:00,16:10:00,Washington:,WECC,Transmission Interruption,0,0
116,2017-10-16 00:00:00,15:45:00,10/16/2017,16:09:00,Washington: Montana:,WECC,Transmission Interruption,0,0
117,2017-10-19 00:00:00,16:01:00,10/19/2017,16:02:00,Utah: Salt Lake County;,WECC,Suspected Physical Attack,0,0
118,2017-10-20 00:00:00,03:44:00,10/20/2017,03:45:00,Washington:,WECC,Severe Weather,900,Unknown
119,2017-10-20 00:00:00,18:30:00,10/20/2017,22:22:00,Texas:,TRE,Vandalism,0,0
120,2017-10-22 00:00:00,08:45:00,10/22/2017,14:00:00,Louisiana: Mississippi: Arkansas: Texas:,SERC,Severe Weather,Unknown,Unknown
121,2017-10-23 00:00:00,17:50:00,10/24/2017,18:17:00,North Carolina: South Carolina:,SERC,Severe Weather,440,115144
122,2017-10-25 00:00:00,12:00:00,10/25/2017,16:00:00,California:,WECC,Suspicious Activity,Unknown,Unknown
123,2017-10-26 00:00:00,17:50:00,Unknown,Unknown,Montana: Big Horn County;,WECC,Actual Physical Attack,0,0
124,2017-10-26 00:00:00,08:17:00,10/26/2017,08:41:00,Washington: Whatcom County; Montana:,WECC,Transmission Interruption,0,0
125,2017-10-26 00:00:00,08:17:00,10/26/2017,08:41:00,Washington: Clark County;,WECC,Transmission Interruption,0,0
126,2017-10-29 00:00:00,23:40:00,11/01/2017,18:08:00,Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,NPCC,Severe Weather,Unknown,310453
127,2017-11-01 00:00:00,15:40:00,11/01/2017,22:00:00,Kentucky: Daviess County;,SERC,Generation Inadequacy,0,0
128,2017-11-05 00:00:00,19:35:00,11/05/2017,23:09:00,Ohio:,RF,Severe Weather,Unknown,89216
129,2017-11-07 00:00:00,12:29:00,Unknown,Unknown,Louisiana:,SERC,Suspicious Activity,0,0
130,2017-11-09 00:00:00,08:45:00,11/09/2017,14:00:00,Colorado: Weld County;,WECC,System Operations,0,0
131,2017-11-13 00:00:00,16:33:00,11/16/2017,06:00:00,Washington: King County;,WECC,Severe Weather,85,68430
132,2017-11-13 00:00:00,02:00:00,11/15/2017,08:17:00,"Washington: Island County, King County, Kitsap County, Thurston County, Skagit County, Whatcom County;",WECC,Severe Weather,Unknown,236100
133,2017-11-16 00:00:00,15:05:00,11/16/2017,15:06:00,Oregon: Tillamook County;,WECC,Vandalism,0,0
134,2017-11-24 00:00:00,17:06:00,11/26/2017,17:22:00,Nevada: Clark County;,WECC,Vandalism,0,0
135,2017-12-04 00:00:00,21:53:00,Unknown,Unknown,California:,WECC,Severe Weather/Transmission Interruption,540,263000
136,2017-12-05 00:00:00,06:30:00,12/06/2017,10:00:00,"Michigan: Oscoda County, Isabella County, Roscommon County, Ogemaw County;",RF,Severe Weather,Unknown,117500
137,2017-12-05 00:00:00,06:50:00,12/05/2017,09:00:00,Louisiana:,SERC,Vandalism,0,0
138,2017-12-07 00:00:00,20:00:00,12/08/2017,17:00:00,Texas: Bexar County;,TRE,Severe Weather,Unknown,88000
139,2017-12-08 00:00:00,09:30:00,12/08/2017,22:30:00,Louisiana: Mississippi:,SERC,Severe Weather,Unknown,79000
140,2017-12-08 00:00:00,10:00:00,12/10/2017,20:50:00,Alabama: Georgia: Mississippi:,SERC,Severe Weather,865,301872
141,2017-12-10 00:00:00,01:25:00,12/10/2017,02:30:00,"California: Ventura County, Santa Barbara County;",WECC,Severe Weather/Transmission Interruption,110,51323
142,2017-12-12 00:00:00,02:22:00,12/12/2017,02:25:00,New York: Saratoga County;,NPCC,Actual Physical Attack,3,1208
143,2017-12-13 00:00:00,09:55:00,12/13/2017,14:45:00,New York: Suffolk County;,NPCC,Fuel Supply Deficiency,0,0
144,2017-12-13 00:00:00,08:50:00,Unknown,Unknown,Connecticut: New Haven County[13];,NPCC,Suspicious Activity,0,0
145,2017-12-18 00:00:00,13:00:00,12/18/2017,17:00:00,Mississippi:,SERC,Vandalism,0,0
146,2017-12-19 00:00:00,08:40:00,12/19/2017,10:36:00,Florida: Alachua County;,FRCC,Vandalism,0,0
147,2017-12-29 00:00:00,06:15:00,12/29/2017,11:44:00,Texas: Calhoun County;,TRE,Suspicious Activity,Unknown,Unknown
148,2017-12-29 00:00:00,07:00:00,Unknown,Unknown,New York: Tompkins County;,NPCC,Fuel Supply Deficiency,210,Unknown
149,2017-12-31 00:00:00,23:54:00,01/01/2018,14:14:00,Colorado:,WECC,Vandalism,0,0
