,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
28,2021-02-07 00:00:00,06:57:00,02/07/2021,07:34:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0
29,2021-02-08 00:00:00,07:04:00,02/08/2021,14:10:00,Minnesota: St. Louis County;,MRO,Transmission Interruption,0,0
30,2021-02-08 00:00:00,18:19:00,02/08/2021,18:29:00,New Hampshire: Hillsborough County;,NPCC,System Operations,0,0
31,2021-02-09 00:00:00,13:00:00,02/10/2021,14:21:00,Oregon: Tillamook County;,WECC,Vandalism,0,0
32,2021-02-09 00:00:00,10:51:00,Unknown,Unknown,North Carolina:,SERC,Transmission Interruption,0,0
33,2021-02-10 00:00:00,15:00:00,02/23/2021,15:00:00,Texas:,TRE,Severe Weather,Unknown,2000000
34,2021-02-11 00:00:00,08:30:00,02/22/2021,09:00:00,Illinois: Scott County;,SERC,Fuel Supply Deficiency,Unknown,Unknown
35,2021-02-11 00:00:00,19:21:00,02/11/2021,21:20:00,Colorado: Morgan County;,WECC,Transmission Interruption,0,0
36,2021-02-11 00:00:00,13:00:00,Unknown,Unknown,Kansas:,MRO,Fuel Supply Deficiency,0,0
37,2021-02-12 00:00:00,21:00:00,02/20/2021,17:15:00,"Oregon: Clackamas County, Marion County, Polk County, Multnomah County, Washington County, Yamhill County;",WECC,Severe Weather,Unknown,300187
38,2021-02-12 00:00:00,15:30:00,02/22/2021,07:30:00,Texas:,TRE,Fuel Supply Deficiency,Unknown,Unknown
39,2021-02-13 00:00:00,09:56:00,02/13/2021,11:01:00,Washington: Lewis County;,WECC,Severe Weather,164,37583
40,2021-02-13 00:00:00,13:30:00,02/20/2021,08:00:00,Texas:,TRE,Severe Weather,Unknown,Unknown
41,2021-02-13 00:00:00,13:30:00,02/19/2021,21:00:00,West Virginia: Virginia:,RF,Severe Weather,Unknown,55097
42,2021-02-13 00:00:00,08:32:00,02/14/2021,15:00:00,South Carolina: North Carolina:,SERC,Severe Weather,Unknown,129000
43,2021-02-14 00:00:00,08:30:00,02/19/2021,18:00:00,Texas:,TRE,Severe Weather,7214,Unknown
44,2021-02-14 00:00:00,08:30:00,02/19/2021,18:00:00,Texas:,TRE,Severe Weather,Unknown,Unknown
45,2021-02-14 00:00:00,05:30:00,02/18/2021,10:00:00,Oklahoma:,MRO,Severe Weather,Unknown,Unknown
46,2021-02-14 00:00:00,20:21:00,02/18/2021,09:30:00,Arkansas: Louisiana: Texas: Oklahoma:,SERC,Severe Weather,461,125484
47,2021-02-14 00:00:00,20:00:00,02/18/2021,09:28:00,North Dakota: South Dakota: Nebraska: Kansas: Oklahoma: Texas:,MRO,Severe Weather,3000,Unknown
48,2021-02-14 00:00:00,19:05:00,Unknown,Unknown,Missouri: Kansas:,SERC,Severe Weather,Unknown,Unknown
49,2021-02-14 00:00:00,20:32:00,Unknown,Unknown,Nebraska: Lancaster County;,MRO,Severe Weather,0,0
50,2021-02-14 00:00:00,18:00:00,02/16/2021,22:00:00,Missouri: Jasper County;,SERC,Severe Weather,0,0
51,2021-02-15 00:00:00,01:20:00,02/18/2021,00:42:00,"Texas: Hidalgo County, Cameron County;",TRE,Severe Weather,Unknown,Unknown
52,2021-02-15 00:00:00,01:20:00,02/18/2021,00:02:00,Texas: Harris County;,TRE,Severe Weather,4966,1390000
53,2021-02-15 00:00:00,16:00:00,02/15/2021,18:34:00,Texas: Travis County;,TRE,System Operations,0,0
54,2021-02-15 00:00:00,00:00:00,Unknown,Unknown,Texas:,TRE,Severe Weather,500,Unknown
55,2021-02-15 00:00:00,05:36:00,Unknown,Unknown,Texas:,TRE,Severe Weather,300,Unknown
56,2021-02-15 00:00:00,13:00:00,02/20/2021,10:00:00,Texas:,TRE,Severe Weather,Unknown,175000
57,2021-02-15 00:00:00,01:54:00,02/17/2021,23:56:00,Texas:,TRE,Severe Weather,524,Unknown
58,2021-02-15 00:00:00,01:20:00,02/19/2021,09:00:00,Texas:,TRE,Severe Weather,7214,Unknown
59,2021-02-15 00:00:00,15:00:00,02/19/2021,10:00:00,Louisiana:,SERC,Severe Weather,Unknown,Unknown
60,2021-02-15 00:00:00,02:51:00,02/19/2021,09:00:00,Texas: Travis County;,TRE,Severe Weather,Unknown,219306
61,2021-02-15 00:00:00,01:54:00,02/19/2021,09:00:00,Texas: Travis County;,TRE,Severe Weather,724,Unknown
62,2021-02-15 00:00:00,03:06:00,Unknown,Unknown,Texas: Bexar County;,TRE,Severe Weather,Unknown,154000
63,2021-02-15 00:00:00,05:27:00,02/18/2021,08:18:00,Texas:,TRE,Severe Weather,Unknown,Unknown
64,2021-02-15 00:00:00,01:23:00,02/19/2021,05:30:00,Texas:,TRE,Severe Weather,Unknown,Unknown
65,2021-02-15 00:00:00,08:50:00,02/18/2021,09:30:00,Kansas:,MRO,Severe Weather,Unknown,Unknown
66,2021-02-15 00:00:00,07:00:00,02/18/2021,09:00:00,Oklahoma:,MRO,Fuel Supply Deficiency,0,0
67,2021-02-15 00:00:00,19:48:00,02/18/2021,10:30:00,Oklahoma: Kay County;,MRO,Fuel Supply Deficiency,0,Unknown
68,2021-02-15 00:00:00,10:24:00,02/18/2021,09:52:00,Texas: Lubbock County;,TRE,Severe Weather,116,29942
69,2021-02-15 00:00:00,18:00:00,02/15/2021,23:55:00,Texas:,TRE,Severe Weather,Unknown,Unknown
70,2021-02-15 00:00:00,05:40:00,02/16/2021,13:11:00,Texas:,TRE,Severe Weather,800,Unknown
71,2021-02-15 00:00:00,06:45:00,Unknown,Unknown,Texas: Arkansas:,TRE,Severe Weather,Unknown,Unknown
72,2021-02-15 00:00:00,05:00:00,02/17/2021,16:00:00,Arkansas: Pulaski County;,SERC,Severe Weather,Unknown,Unknown
73,2021-02-15 00:00:00,17:00:00,02/15/2021,22:59:00,Mississippi:,SERC,Severe Weather,Unknown,Unknown
74,2021-02-15 00:00:00,07:52:00,02/17/2021,14:15:00,"Texas: Austin County, Bastrop County, Burleson County, Caldwell County, Colorado County, Fayette County, Gonzales County, Guadalupe County, Hays County, Lee County, Milam County, Travis County, Washington County, Williamson County;",TRE,Severe Weather,107,25000
75,2021-02-15 00:00:00,06:51:00,02/16/2021,13:19:00,Oklahoma:,MRO,Severe Weather,350,200000
76,2021-02-15 00:00:00,18:00:00,02/15/2021,23:59:00,Louisiana:,SERC,System Operations,Unknown,Unknown
77,2021-02-15 00:00:00,18:00:00,02/15/2021,23:59:00,Texas:,TRE,Severe Weather,Unknown,Unknown
78,2021-02-15 00:00:00,14:00:00,02/15/2021,18:00:00,Louisiana:,SERC,Fuel Supply Deficiency,Unknown,Unknown
79,2021-02-15 00:00:00,01:20:00,Unknown,Unknown,Texas:,TRE,Severe Weather,360,72000
80,2021-02-15 00:00:00,12:18:00,02/15/2021,13:22:00,Missouri: Kansas:,SERC,Severe Weather,Unknown,Unknown
81,2021-02-15 00:00:00,10:00:00,Unknown,Unknown,Nebraska: Lancaster County;,MRO,Fuel Supply Deficiency,613,Unknown
82,2021-02-15 00:00:00,09:10:00,Unknown,Unknown,Texas: Randall County;,TRE,Severe Weather,0,0
83,2021-02-15 00:00:00,05:36:00,Unknown,Unknown,Texas:,TRE,Severe Weather,300,Unknown
84,2021-02-15 00:00:00,00:00:00,Unknown,Unknown,Texas:,TRE,Severe Weather,500,Unknown
85,2021-02-16 00:00:00,07:03:00,02/20/2021,22:00:00,Kansas: Missouri:,MRO,Severe Weather,Unknown,222000
86,2021-02-16 00:00:00,18:19:00,Unknown,Unknown,Arkansas:,SERC,Transmission Interruption,Unknown,Unknown
87,2021-02-16 00:00:00,17:45:00,02/16/2021,19:15:00,Texas: Travis County;,TRE,System Operations,0,0
88,2021-02-16 00:00:00,06:48:00,Unknown,Unknown,Louisiana:,SERC,Severe Weather,360,Unknown
89,2021-02-16 00:00:00,18:35:00,02/17/2021,01:00:00,Texas:,TRE,Fuel Supply Deficiency,Unknown,Unknown
90,2021-02-16 00:00:00,23:28:00,Unknown,Unknown,Texas:,TRE,System Operations,0,0
91,2021-02-16 00:00:00,16:40:00,02/20/2021,00:00:00,Missouri:,SERC,Severe Weather,Unknown,Unknown
92,2021-02-16 00:00:00,17:35:00,02/17/2021,00:00:00,Mississippi:,SERC,Severe Weather,Unknown,Unknown
93,2021-02-16 00:00:00,07:20:00,02/16/2021,10:02:00,"Nebraska: Douglas County, Burt County, Washington County, Dodge County, Colfax County, Saunders County, Sarpy County, Cass County, Otoe County, Johnson County, Nemaha County, Pawnee County, Richardson County;",MRO,Severe Weather,126,81100
94,2021-02-16 00:00:00,05:30:00,02/16/2021,14:00:00,Louisiana: Texas: Illinois:,SERC,Severe Weather,1420,Unknown
95,2021-02-16 00:00:00,19:43:00,02/16/2021,21:41:00,Louisiana: Arkansas: Texas: Mississippi:,SERC,Severe Weather,700,Unknown
96,2021-02-16 00:00:00,19:40:00,02/17/2021,01:00:00,Texas:,TRE,Severe Weather,538,Unknown
97,2021-02-16 00:00:00,07:17:00,02/16/2021,10:08:00,Texas:,TRE,Severe Weather,168,840000
98,2021-02-16 00:00:00,18:35:00,02/17/2021,01:00:00,Louisiana:,SERC,System Operations,Unknown,Unknown
99,2021-02-16 00:00:00,10:20:00,02/16/2021,13:20:00,Oregon: Multnomah County;,WECC,System Operations,0,0
100,2021-02-16 00:00:00,09:31:00,02/16/2021,10:27:00,Nebraska: Custer County;,MRO,Transmission Interruption,31,Unknown
101,2021-02-16 00:00:00,17:35:00,02/17/2021,00:00:00,Louisiana: Lafayette Parish;,SERC,Severe Weather,Unknown,Unknown
102,2021-02-16 00:00:00,06:24:00,02/16/2021,10:41:00,Louisiana:,SERC,System Operations,100,18150
103,2021-02-16 00:00:00,01:00:00,02/16/2021,21:28:00,Kentucky:,SERC,Severe Weather,Unknown,54167
104,2021-02-16 00:00:00,06:10:00,Unknown,Unknown,Missouri:,SERC,Severe Weather/Transmission Interruption,130,Unknown
105,2021-02-16 00:00:00,07:00:00,Unknown,Unknown,New Jersey: Pennsylvania: Texas: California: Illinois: Colorado:,RF,Cyber Event,Unknown,0
106,2021-02-16 00:00:00,07:22:00,02/16/2021,08:00:00,"Louisiana: Allen Parish, St. Landry Parish, Evangeline Parish;",SERC,Severe Weather,153,Unknown
107,2021-02-16 00:00:00,06:48:00,Unknown,Unknown,Louisiana: Texas:,SERC,Severe Weather,402,Unknown
108,2021-02-16 00:00:00,04:26:00,Unknown,Unknown,Texas:,TRE,Severe Weather,300,Unknown
109,2021-02-17 00:00:00,18:00:00,02/17/2021,23:00:00,Louisiana:,SERC,System Operations,Unknown,Unknown
110,2021-02-17 00:00:00,18:00:00,02/17/2021,23:00:00,Texas:,TRE,Severe Weather,Unknown,Unknown
111,2021-02-17 00:00:00,09:00:00,02/19/2021,09:00:00,Kansas:,MRO,Fuel Supply Deficiency,Unknown,Unknown
112,2021-02-17 00:00:00,17:00:00,02/17/2021,22:00:00,Mississippi:,SERC,Severe Weather,Unknown,Unknown
113,2021-02-17 00:00:00,10:30:00,02/17/2021,18:04:00,North Carolina:,SERC,Transmission Interruption,0,0
114,2021-02-17 00:00:00,17:00:00,02/17/2021,22:00:00,Louisiana: Lafayette Parish;,SERC,Severe Weather,400,67000
115,2021-02-17 00:00:00,06:38:00,02/17/2021,08:37:00,Texas: Travis County;,TRE,System Operations,0,0
116,2021-02-19 00:00:00,06:48:00,Unknown,Unknown,Louisiana: Texas:,SERC,Severe Weather,402,Unknown
117,2021-02-19 00:00:00,21:00:00,02/20/2021,13:00:00,Texas:,TRE,Cyber Event,Unknown,0
118,2021-02-19 00:00:00,12:01:00,02/19/2021,12:41:00,New York: Broome County;,NPCC,System Operations,0,0
119,2021-02-27 00:00:00,06:02:00,02/27/2021,09:51:00,"Oregon: Multnomah County, Clackamas County;",WECC,System Operations,Unknown,0
120,2021-02-28 00:00:00,12:42:00,02/28/2021,13:22:00,Texas:,TRE,System Operations,0,0
121,2021-03-01 00:00:00,10:06:00,03/09/2021,12:00:00,New York: Greene County;,NPCC,Cyber Event,0,0
122,2021-03-01 00:00:00,22:45:00,03/02/2021,18:35:00,Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,NPCC,Severe Weather,Unknown,69260
123,2021-03-01 00:00:00,13:06:00,03/01/2021,13:07:00,Texas: Nueces County;,TRE,Vandalism,0,0
124,2021-03-02 00:00:00,13:03:00,03/02/2021,13:38:00,Kentucky:,SERC,System Operations,0,0
125,2021-03-05 00:00:00,14:30:00,03/05/2021,15:00:00,Indiana: Hamilton County;,RF,System Operations,0,0
126,2021-03-06 00:00:00,03:21:00,03/06/2021,04:07:00,California: Tuolumne County;,WECC,Severe Weather,22,24000
127,2021-03-08 00:00:00,04:36:00,03/08/2021,04:37:00,Washington: Yakima County;,WECC,Vandalism,0,0
128,2021-03-08 00:00:00,08:54:00,03/08/2021,08:55:00,Oregon: Multnomah County;,WECC,Suspicious Activity,0,0
129,2021-03-11 00:00:00,08:10:00,03/11/2021,13:00:00,Washington:,WECC,Vandalism,0,0
130,2021-03-17 00:00:00,06:27:00,03/17/2021,08:27:00,Pennsylvania:,RF,Transmission Interruption,43,7381
131,2021-03-17 00:00:00,06:15:00,03/18/2021,12:00:00,"Texas: Dallas County, Tarrant County;",TRE,Severe Weather,Unknown,148000
132,2021-03-18 00:00:00,21:08:00,03/19/2021,22:31:00,Washington: Okanogan County;,WECC,Vandalism,4,916
133,2021-03-19 00:00:00,10:30:00,03/19/2021,12:00:00,Louisiana: Lafourche Parish;,SERC,Vandalism,Unknown,4200
134,2021-03-19 00:00:00,19:11:00,03/19/2021,19:59:00,New Jersey:,RF,System Operations,Unknown,Unknown
135,2021-03-19 00:00:00,08:59:00,03/19/2021,10:04:00,Maine:,NPCC,System Operations,0,0
136,2021-03-21 00:00:00,04:01:00,03/22/2021,09:37:00,Minnesota: Hennepin County;,MRO,Suspicious Activity,0,0
137,2021-03-29 00:00:00,11:06:00,Unknown,Unknown,Connecticut: Massachusetts: Maine: Vermont: Rhode Island: New Hampshire:,NPCC,Severe Weather,Unknown,70000
138,2021-03-29 00:00:00,10:30:00,Unknown,Unknown,New Mexico:,WECC,Vandalism,Unknown,0
139,2021-03-30 00:00:00,16:18:00,03/30/2021,20:21:00,Texas: Hidalgo County;,TRE,Transmission Interruption,0,0
140,2021-04-06 00:00:00,08:49:00,04/06/2021,08:50:00,Florida: Alachua County;,SERC,Vandalism,0,0
141,2021-04-07 00:00:00,17:42:00,04/07/2021,22:09:00,Ohio: Lake County;,RF,Suspicious Activity,0,0
142,2021-04-07 00:00:00,10:18:00,04/07/2021,11:20:00,Texas:,TRE,System Operations,0,0
143,2021-04-08 00:00:00,04:51:00,04/10/2021,20:00:00,California:,WECC,Suspicious Activity,0,0
144,2021-04-09 00:00:00,13:20:00,04/10/2021,00:40:00,Texas: Denton County;,TRE,Vandalism,0,0
145,2021-04-12 00:00:00,00:44:00,04/12/2021,17:45:00,Colorado: Larimer County;,WECC,Actual Physical Attack,0,0
146,2021-04-13 00:00:00,09:00:00,04/13/2021,10:00:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0
147,2021-04-13 00:00:00,16:49:00,04/13/2021,20:30:00,Texas:,TRE,Severe Weather,0,0
148,2021-04-13 00:00:00,00:37:00,04/13/2021,04:19:00,Wisconsin: Eau Claire County;,MRO,System Operations,0,0
149,2021-04-14 00:00:00,10:19:00,04/14/2021,11:39:00,District of Columbia: Delaware: Maryland: New Jersey: Pennsylvania:,RF,System Operations,0,0
150,2021-04-21 00:00:00,20:31:00,04/21/2021,21:35:00,Minnesota: Dakota County;,MRO,Transmission Interruption,0,0
151,2021-04-21 00:00:00,13:13:00,04/21/2021,14:10:00,Texas: Travis County;,TRE,System Operations,0,0
152,2021-04-22 00:00:00,16:43:00,04/22/2021,17:14:00,Wisconsin: Dane County;,MRO,System Operations,0,0
153,2021-04-22 00:00:00,05:15:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0
154,2021-04-24 00:00:00,22:08:00,04/24/2021,23:41:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0
155,2021-04-24 00:00:00,21:00:00,04/25/2021,10:43:00,Alabama: Calhoun County; Georgia:,SERC,Severe Weather,137,18860
156,2021-04-25 00:00:00,08:20:00,Unknown,Unknown,Tennessee: Davidson County;,SERC,Vandalism,0,0
157,2021-04-26 00:00:00,11:18:00,04/26/2021,13:00:00,Maine: Kennebec County;,NPCC,System Operations,0,0
158,2021-05-02 00:00:00,19:58:00,05/02/2021,20:22:00,New Hampshire: Hillsborough County;,NPCC,System Operations,0,0
159,2021-05-03 00:00:00,11:21:00,05/03/2021,11:53:00,Oklahoma: Oklahoma County;,MRO,System Operations,0,0
160,2021-05-03 00:00:00,07:52:00,05/03/2021,07:53:00,South Carolina: Cherokee County;,SERC,Suspicious Activity,0,0
161,2021-05-04 00:00:00,15:45:00,05/05/2021,10:00:00,Arkansas:,SERC,Severe Weather,Unknown,104027
162,2021-05-04 00:00:00,18:06:00,05/05/2021,17:48:00,Mississippi: Alabama: Georgia:,SERC,Severe Weather,175,24457
163,2021-05-05 00:00:00,11:50:00,05/08/2021,11:50:00,Michigan: Huron County;,RF,Vandalism,0,0
164,2021-05-06 00:00:00,17:00:00,05/06/2021,17:15:00,Missouri: Jasper County;,SERC,System Operations,0,0
165,2021-05-10 00:00:00,02:28:00,05/10/2021,03:21:00,Pennsylvania:,RF,System Operations,0,0
166,2021-05-10 00:00:00,12:17:00,05/10/2021,12:54:00,"Indiana: Vanderburgh County, Warrick County, Posey County, Daviess County, Gibson County, Knox County, Spencer County;",RF,System Operations,0,0
167,2021-05-11 00:00:00,23:01:00,05/12/2021,08:29:00,Texas: Kinney County;,TRE,Vandalism,0,0
168,2021-05-11 00:00:00,09:32:00,05/11/2021,10:38:00,Wisconsin: Iowa:,MRO,System Operations,0,0
169,2021-05-14 00:00:00,22:00:00,05/17/2021,06:00:00,Idaho:,WECC,Vandalism,0,0
170,2021-05-14 00:00:00,08:30:00,05/14/2021,16:00:00,Pennsylvania: Montgomery County;,RF,Suspicious Activity,0,0
171,2021-05-18 00:00:00,23:25:00,05/19/2021,20:30:00,Texas: Harris County;,TRE,Severe Weather,Unknown,125000
172,2021-05-18 00:00:00,12:15:00,05/18/2021,20:18:00,Delaware: New Castle County;,RF,Vandalism,0,0
173,2021-05-20 00:00:00,10:06:00,05/20/2021,13:45:00,Florida: Brevard County;,SERC,Transmission Interruption,0,35000
174,2021-05-20 00:00:00,07:25:00,05/20/2021,07:26:00,California: Imperial County;,WECC,Vandalism,0,0
175,2021-05-24 00:00:00,13:14:00,05/24/2021,13:15:00,Utah: San Juan County;,WECC,Vandalism,0,0
176,2021-05-25 00:00:00,12:56:00,05/25/2021,13:41:00,Ohio:,RF,System Operations,0,0
177,2021-05-27 00:00:00,18:51:00,05/28/2021,15:56:00,California: Nevada:,WECC,Transmission Interruption,0,0
178,2021-05-27 00:00:00,00:05:00,05/27/2021,00:45:00,Oregon: Multnomah County;,WECC,System Operations,0,0
179,2021-05-28 00:00:00,21:24:00,05/28/2021,21:25:00,Florida: Duval County;,SERC,Transmission Interruption,1850,10000
180,2021-05-28 00:00:00,20:00:00,05/28/2021,21:29:00,California: Riverside County;,WECC,Actual Physical Attack,0,655
181,2021-05-28 00:00:00,22:13:00,05/28/2021,23:34:00,Minnesota: St. Louis County;,MRO,System Operations,0,0
182,2021-06-06 00:00:00,14:57:00,06/06/2021,16:00:00,Indiana: Clay County;,RF,Transmission Interruption,Unknown,0
183,2021-06-07 00:00:00,22:27:00,06/08/2021,00:33:00,Minnesota: North Dakota:,MRO,Severe Weather/Transmission Interruption,23,1
184,2021-06-07 00:00:00,13:26:00,06/07/2021,13:27:00,"Texas: Somervell County, Ellis County;",TRE,Generation Inadequacy,1435,0
185,2021-06-07 00:00:00,15:19:00,06/07/2021,18:22:00,New Mexico: San Juan County;,WECC,System Operations,0,0
186,2021-06-08 00:00:00,15:00:00,06/08/2021,15:01:00,Texas: Liberty County;,TRE,Vandalism,0,0
187,2021-06-09 00:00:00,19:09:00,06/09/2021,20:50:00,New Mexico: San Juan County;,WECC,System Operations,0,0
188,2021-06-10 00:00:00,22:28:00,06/10/2021,23:07:00,Kansas: Wyandotte County;,MRO,Transmission Interruption,90,9800
189,2021-06-11 00:00:00,03:26:00,06/11/2021,03:48:00,South Dakota: Brown County;,MRO,Severe Weather/Transmission Interruption,0,0
190,2021-06-14 00:00:00,12:55:00,06/18/2021,19:00:00,Texas:,TRE,System Operations,Unknown,Unknown
191,2021-06-14 00:00:00,12:15:00,06/18/2021,19:00:00,Texas:,TRE,System Operations,Unknown,Unknown
192,2021-06-14 00:00:00,02:10:00,06/14/2021,02:11:00,Utah: Salt Lake County;,WECC,Suspicious Activity,0,0
193,2021-06-15 00:00:00,11:55:00,06/15/2021,21:17:00,Texas:,TRE,Cyber Event,Unknown,Unknown
194,2021-06-15 00:00:00,11:30:00,06/15/2021,13:35:00,Kansas: Wyandotte County;,MRO,System Operations,0,0
195,2021-06-16 00:00:00,10:40:00,06/16/2021,10:43:00,Louisiana: West Baton Rouge Parish;,SERC,Transmission Interruption,7,1841
196,2021-06-16 00:00:00,04:10:00,06/16/2021,06:39:00,Maine:,NPCC,System Operations,0,0
197,2021-06-16 00:00:00,10:25:00,06/16/2021,15:16:00,Florida: Alachua County;,SERC,Vandalism,0,0
198,2021-06-19 00:00:00,18:54:00,06/19/2021,21:01:00,California: Alameda County;,WECC,System Operations,93,51806
199,2021-06-21 00:00:00,15:50:00,06/21/2021,16:50:00,Arkansas: Benton County;,SERC,Suspicious Activity,0,0
200,2021-06-21 00:00:00,05:14:00,06/21/2021,19:00:00,Michigan:,RF,Severe Weather,Unknown,151852
201,2021-06-23 00:00:00,15:47:00,06/23/2021,16:44:00,Missouri: Boone County;,SERC,System Operations,0,0
202,2021-06-24 00:00:00,03:34:00,06/24/2021,05:07:00,California: Plumas County;,WECC,Transmission Interruption,36,7621
203,2021-06-24 00:00:00,07:07:00,06/24/2021,13:48:00,Washington: Kittitas County;,SERC,Vandalism,0,0
204,2021-06-27 00:00:00,20:10:00,06/27/2021,21:30:00,North Dakota: Morton County;,MRO,Vandalism,4,1003
205,2021-06-27 00:00:00,02:27:00,06/27/2021,03:30:00,New York: Jefferson County;,NPCC,Vandalism,Unknown,982
206,2021-06-28 00:00:00,13:20:00,Unknown,Unknown,"Washington: Spokane County, Stevens County, Lincoln County, Adams County, Whitman County; Idaho: Kootenai County, Bonner County, Shoshone County, Boundary County, Benewah County, Latah County, Nez Perce County;",WECC,Severe Weather,44,Unknown
207,2021-06-28 00:00:00,11:22:00,Unknown,Unknown,North Carolina:,SERC,Transmission Interruption,0,0
208,2021-06-29 00:00:00,16:00:00,Unknown,Unknown,"Michigan: Oakland County, Macomb County, Wayne County;",RF,Severe Weather,Unknown,53000
209,2021-06-30 00:00:00,18:50:00,Unknown,Unknown,Connecticut: Massachusetts: Rhode Island: Vermont: New Hampshire: Maine:,NPCC,Severe Weather,Unknown,53103
210,2021-07-03 00:00:00,23:08:00,07/04/2021,02:16:00,New Mexico: Bernalillo County;,WECC,Vandalism,45,34509
211,2021-07-04 00:00:00,15:33:00,07/04/2021,20:32:00,Washington: Chelan County;,WECC,Natural Disaster,0,0
212,2021-07-05 00:00:00,05:32:00,07/05/2021,08:58:00,New York:,NPCC,Transmission Interruption,0,0
213,2021-07-05 00:00:00,14:04:00,07/05/2021,14:41:00,Ohio: Kentucky:,RF/SERC,Transmission Interruption,0,0
214,2021-07-06 00:00:00,19:41:00,07/06/2021,21:50:00,Ohio:,RF,Severe Weather/Transmisison Interruption,Unknown,136827
215,2021-07-07 00:00:00,00:02:00,07/07/2021,00:20:00,Florida: Polk County;,SERC,Transmission Interruption,450,0
