,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
53,2020-03-18 00:00:00,07:09:00,Unknown,Unknown,Utah:,WECC,Natural Disaster,237,73000
54,2020-03-19 00:00:00,17:05:00,03/19/2020,17:43:00,Minnesota: St. Louis County;,MRO,System Operations,0,0
55,2020-03-20 00:00:00,22:20:00,03/20/2020,23:30:00,Connecticut: Massachusetts: Rhode Island: Maine: New Hampshire: Vermont:,NPCC,System Operations,0,0
56,2020-03-20 00:00:00,23:38:00,03/20/2020,23:59:00,Maine:,NPCC,System Operations,0,0
57,2020-03-20 00:00:00,23:45:00,03/21/2020,00:30:00,Connecticut: Massachusetts:,NPCC,System Operations,0,0
58,2020-03-23 00:00:00,00:15:00,03/25/2020,17:11:00,Wisconsin: Columbia County;,MRO,Vandalism,0,0
59,2020-03-23 00:00:00,14:15:00,03/23/2020,16:37:00,Virginia:,SERC,Sabotage,Unknown,1018
60,2020-03-24 00:00:00,12:45:00,03/24/2020,14:00:00,California: Nevada County;,WECC,Suspicious Activity,0,0
61,2020-03-24 00:00:00,02:55:00,03/24/2020,06:50:00,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,Severe Weather,Unknown,51026
62,2020-03-25 00:00:00,10:31:00,Unknown,Unknown,Nevada: Clark County;,WECC,Vandalism,0,0
63,2020-03-26 00:00:00,21:29:00,03/26/2020,21:47:00,Ohio:,RF,Transmission Interruption,19,11964
64,2020-03-27 00:00:00,13:06:00,03/27/2020,13:58:00,"Delaware: Kent County, New Castle County, Sussex County; Maryland: Cecil County, Harford County, Talbot County, Kent County, Queen Anne&#39;s County, Dorchester County, Wicomico County, Worcester County, Somerset County;",RF,System Operations,0,0
65,2020-03-27 00:00:00,13:06:00,03/27/2020,13:58:00,"New Jersey: Atlantic County, Cape May County, Cumberland County, Gloucester County, Salem County;",RF,System Operations,0,0
66,2020-03-29 00:00:00,20:27:00,03/29/2020,23:04:00,Mississippi: Panola County;,SERC,Transmission Interruption,4,1558
67,2020-03-31 00:00:00,11:45:00,03/31/2020,20:00:00,Alabama: Georgia:,SERC,Severe Weather,412,57744
68,2020-04-01 00:00:00,21:43:00,04/01/2020,22:18:00,Illinois: Williamson County;,SERC,System Operations,0,0
69,2020-04-02 00:00:00,18:41:00,04/02/2020,19:23:00,Texas: Travis County;,TRE,System Operations,0,0
70,2020-04-02 00:00:00,13:37:00,04/02/2020,14:43:00,Nebraska: York County;,MRO,Transmission Interruption,5,Unknown
71,2020-04-02 00:00:00,20:45:00,Unknown,Unknown,Washington: Wallula,WECC,Vandalism,Unknown,Unknown
72,2020-04-03 00:00:00,09:13:00,Unknown,Unknown,Nevada: Clark County;,WECC,Vandalism,0,0
73,2020-04-05 00:00:00,02:30:00,04/05/2020,03:01:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0
74,2020-04-05 00:00:00,15:46:00,04/05/2020,17:35:00,California: Stanislaus County;,WECC,Severe Weather,7,6814
75,2020-04-07 00:00:00,23:39:00,04/07/2020,23:46:00,Washington:,WECC,Transmission Interruption,0,0
76,2020-04-08 00:00:00,21:57:00,04/09/2020,08:59:00,Ohio: Kentucky:,RF,Severe Weather,Unknown,78314
77,2020-04-08 00:00:00,22:03:00,04/09/2020,07:36:00,Indiana:,RF,Severe Weather,Unknown,93000
78,2020-04-08 00:00:00,01:21:00,04/08/2020,03:56:00,Ohio:,WECC,Severe Weather,Unknown,82509
79,2020-04-09 00:00:00,19:25:00,04/10/2020,03:30:00,Texas: Harris County;,TRE,Severe Weather,Unknown,95000
80,2020-04-09 00:00:00,19:40:00,04/11/2020,22:00:00,Maine:,NPCC,Severe Weather,Unknown,340000
81,2020-04-09 00:00:00,07:34:00,04/09/2020,17:40:00,Wisconsin: Dane County;,RF,System Operations,0,0
82,2020-04-10 00:00:00,10:00:00,04/10/2020,16:19:00,Maine:,NPCC,System Operations,0,0
83,2020-04-10 00:00:00,16:00:00,Unknown,Unknown,Nevada: White Pine County;,WECC,Vandalism,0,0
84,2020-04-11 00:00:00,11:24:00,04/11/2020,11:42:00,Wyoming:,WECC,Transmission Interruption,0,0
85,2020-04-11 00:00:00,17:40:00,04/11/2020,17:51:00,Utah: Salt Lake City,WECC,Suspicious Activity,Unknown,Unknown
86,2020-04-12 00:00:00,20:45:00,Unknown,Unknown,Arkansas:,SPP RE,Severe Weather,Unknown,95318
87,2020-04-12 00:00:00,13:00:00,04/12/2020,19:27:00,"Louisiana: Acadia Parish, Iberville Parish, Jefferson Davis Parish, Concordia Parish, Winn Parish, Catahoula Parish, Terrebonne Parish, St. Mary Parish;",SERC,Severe Weather,122,37991
88,2020-04-12 00:00:00,20:30:00,04/14/2020,09:00:00,Arkansas:,SPP RE,Severe Weather,Unknown,51000
89,2020-04-12 00:00:00,21:28:00,04/15/2020,12:00:00,Virginia: West Virginia:,RF,Severe Weather,Unknown,104000
90,2020-04-12 00:00:00,17:00:00,04/14/2020,01:25:00,Mississippi: Alabama: Georgia:,SERC,Severe Weather,448,62828
91,2020-04-12 00:00:00,18:13:00,04/13/2020,15:23:00,Texas:,TRE,Severe Weather,Unknown,63289
92,2020-04-13 00:00:00,03:30:00,04/14/2020,18:18:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,216400
93,2020-04-13 00:00:00,00:45:00,04/13/2020,03:00:00,Tennessee: Hamilton County;,SERC,Severe Weather,Unknown,120000
94,2020-04-13 00:00:00,08:08:00,Unknown,Unknown,South Carolina:,SERC,Severe Weather,Unknown,72233
95,2020-04-13 00:00:00,10:25:00,04/13/2020,18:55:00,North Carolina:,SERC,Severe Weather,Unknown,95000
96,2020-04-13 00:00:00,13:05:00,04/14/2020,16:00:00,Connecticut: Maine: Massachusetts: New Hampshire: Rhode Island: Vermont:,NPCC,Severe Weather,Unknown,68476
97,2020-04-13 00:00:00,07:31:00,04/13/2020,14:00:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,Unknown
98,2020-04-16 00:00:00,11:30:00,04/16/2020,15:45:00,Georgia:,SERC,Vandalism,0,0
99,2020-04-18 00:00:00,19:38:00,Unknown,Unknown,Nevada: Washoe County;,WECC,Vandalism,0,0
100,2020-04-19 00:00:00,01:14:00,04/20/2020,11:42:00,North Dakota: Burleigh County;,MRO,Suspicious Activity,0,0
101,2020-04-20 00:00:00,12:42:00,04/20/2020,13:27:00,South Dakota: Deuel County;,MRO,Vandalism,0,0
102,2020-04-20 00:00:00,00:59:00,04/20/2020,08:40:00,Alabama: Mississippi: Georgia: Florida:,SERC,Severe Weather,552,77341
103,2020-04-23 00:00:00,04:30:00,04/23/2020,07:00:00,Mississippi: Arkansas: Louisiana:,SERC,Severe Weather,Unknown,55184
104,2020-04-23 00:00:00,08:00:00,04/23/2020,23:40:00,Alabama: Georgia: Mississippi: Florida:,SERC,Severe Weather,375,52163
105,2020-04-24 00:00:00,22:00:00,Unknown,Unknown,Nevada: White Pine County;,WECC,Vandalism,0,0
106,2020-04-24 00:00:00,21:00:00,04/24/2020,21:33:00,"California: Placer County, Nevada County;",WECC,System Operations,5,945
107,2020-04-25 00:00:00,21:25:00,04/25/2020,21:56:00,Oregon: Multnomah County;,WECC,Vandalism,0,0
108,2020-04-26 00:00:00,01:38:00,Unknown,Unknown,Florida:,FRCC,Severe Weather,Unknown,49999
109,2020-04-28 00:00:00,20:01:00,04/28/2020,23:21:00,Texas: Jefferson County;,TRE,Transmission Interruption,14,1
110,2020-04-29 00:00:00,06:00:00,04/29/2020,12:31:00,Louisiana:,SERC,Severe Weather,Unknown,77933
111,2020-04-29 00:00:00,05:55:00,04/29/2020,19:00:00,Texas: Harris County;,TRE,Severe Weather,Unknown,146660
112,2020-04-30 00:00:00,15:00:00,Unknown,Unknown,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",RF,Severe Weather,Unknown,78007
113,2020-05-04 00:00:00,11:59:00,05/07/2020,20:00:00,Tennessee: Davidson County;,SERC,Severe Weather,500,130000
114,2020-05-08 00:00:00,13:45:00,05/08/2020,13:46:00,Nevada: Nye County;,WECC,Vandalism,0,0
115,2020-05-13 00:00:00,23:16:00,05/14/2020,13:52:00,Indiana: Hendricks County;,RF,System Operations,0,0
116,2020-05-13 00:00:00,05:12:00,05/13/2020,14:07:00,Washington:,WECC,Transmission Interruption,0,0
117,2020-05-14 00:00:00,11:23:00,05/14/2020,11:25:00,Oregon: Jackson County;,WECC,Vandalism,0,0
118,2020-05-15 00:00:00,17:55:00,05/17/2020,18:00:00,New York: Saratoga County;,NPCC,Severe Weather,Unknown,52
119,2020-05-16 00:00:00,00:00:00,05/16/2020,00:30:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0
120,2020-05-18 00:00:00,23:51:00,05/19/2020,04:37:00,South Carolina:,SERC,System Operations,0,0
121,2020-05-18 00:00:00,09:27:00,05/18/2020,10:15:00,Oregon: Clackamas County;,WECC,System Operations,0,0
122,2020-05-19 00:00:00,20:04:00,05/19/2020,22:00:00,Alabama: Jefferson County;,SERC,Vandalism,8,6000
123,2020-05-19 00:00:00,08:17:00,05/19/2020,08:18:00,Idaho: Bonneville County;,WECC,Vandalism,0,0
124,2020-05-19 00:00:00,13:45:00,05/19/2020,13:46:00,Arkansas:,SPP RE,Suspicious Activity,0,0
125,2020-05-20 00:00:00,11:41:00,Unknown,Unknown,Nevada: Clark County;,WECC,Vandalism,0,0
126,2020-05-22 00:00:00,16:35:00,05/23/2020,15:29:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,108190
127,2020-05-24 00:00:00,16:45:00,Unknown,Unknown,Central Oklahoma,SPP RE,Severe Weather,Unknown,54000
128,2020-05-25 00:00:00,10:58:00,05/25/2020,13:00:00,Texas: Kerr County;,TRE,Transmission Interruption,8,3745
129,2020-05-27 00:00:00,17:15:00,05/29/2020,06:30:00,Texas: Harris County;,TRE,Severe Weather,Unknown,382000
130,2020-05-27 00:00:00,17:20:00,Unknown,Unknown,Texas:,TRE,Severe Weather,Unknown,273269
131,2020-05-29 00:00:00,17:01:00,05/29/2020,18:57:00,Pennsylvania: Warren County;,RF,Transmission Interruption,0,0
132,2020-05-29 00:00:00,17:30:00,05/31/2020,18:00:00,Minnesota: Hennepin County;,MRO,System Operations,0,0
133,2020-05-29 00:00:00,21:37:00,05/30/2020,04:29:00,Ohio: Franklin County;,RF,Vandalism,0,0
134,2020-05-30 00:00:00,22:20:00,05/30/2020,23:00:00,Texas: Bexar County;,TRE,System Operations,0,0
135,2020-05-31 00:00:00,21:30:00,06/01/2020,01:00:00,Alabama: Jefferson County;,SERC,Vandalism,0,0
136,2020-05-31 00:00:00,00:15:00,Unknown,Unknown,Pennsylvania:,RF,Vandalism,0,0
137,2020-06-02 00:00:00,14:36:00,06/02/2020,14:37:00,"Idaho: Blaine County, Jerome County, Minidoka County, Power County;",WECC,Vandalism,Unknown,0
138,2020-06-03 00:00:00,13:00:00,06/06/2020,16:30:00,New Jersey:,RF,Severe Weather,80,87000
139,2020-06-03 00:00:00,12:30:00,06/03/2020,18:00:00,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",RF,Severe Weather,Unknown,708000
140,2020-06-03 00:00:00,16:57:00,06/03/2020,17:29:00,North Dakota: Minnesota:,MRO,System Operations,0,0
141,2020-06-03 00:00:00,13:36:00,06/03/2020,16:30:00,New Jersey:,RF,Severe Weather,Unknown,78079
142,2020-06-09 00:00:00,11:21:00,06/09/2020,12:01:00,Washington:,WECC,Transmission Interruption,0,0
143,2020-06-10 00:00:00,19:30:00,Unknown,Unknown,"Michigan: Oakland County, Macomb County, Wayne County, Sanilac County, Tuscola County, Huron County, Lapeer County, Livingston County, Monroe County;",RF,Severe Weather,Unknown,237000
144,2020-06-10 00:00:00,12:22:00,06/10/2020,17:00:00,"Michigan: Gratiot County, Lake County, Missaukee County, Benzie County, Leelanau County, Manistee County, Wexford County, Montcalm County, Kent County, Ottawa County, Van Buren County, St. Joseph County, Arenac County, Saginaw County, Calhoun County, Branch County;",RF,Severe Weather,Unknown,270000
145,2020-06-10 00:00:00,17:24:00,06/11/2020,18:00:00,Ohio: Indiana: Kentucky: West Virginia:,RF,Severe Weather,Unknown,85822
146,2020-06-12 00:00:00,08:21:00,06/12/2020,08:22:00,Michigan: Houghton County;,RF,Vandalism,0,0
147,2020-06-18 00:00:00,12:11:00,06/22/2020,08:11:00,Colorado: El Paso County;,WECC,Actual Physical Attack,0,0
148,2020-06-18 00:00:00,20:32:00,06/18/2020,20:35:00,Kentucky: Gallatin County;,SERC,Actual Physical Attack,0,0
149,2020-06-21 00:00:00,01:16:00,06/21/2020,18:45:00,Delaware: New Castle County;,RF,Vandalism,0,0
150,2020-06-22 00:00:00,11:44:00,06/22/2020,12:42:00,"Pennsylvania: Allegheny County, Beaver County;",RF,System Operations,0,0
151,2020-06-25 00:00:00,09:40:00,06/25/2020,11:00:00,Kentucky: Madison County;,SERC,Suspicious Activity,Unknown,0
152,2020-06-26 00:00:00,16:20:00,06/29/2020,15:00:00,North Dakota: Mountrail County;,MRO,Vandalism,0,0
153,2020-06-26 00:00:00,12:47:00,06/26/2020,13:53:00,Texas: Travis County;,TRE,System Operations,0,0
154,2020-06-27 00:00:00,16:00:00,06/28/2020,02:27:00,Alabama: Georgia:,SERC,Severe Weather,33480,78109
155,2020-06-29 00:00:00,14:32:00,06/29/2020,16:35:00,Arkansas: Garland County;,SPP RE,Transmission Interruption,0,0
156,2020-06-30 00:00:00,10:28:00,06/30/2020,10:29:00,Oregon:,WECC,Vandalism,0,0
157,2020-07-01 00:00:00,19:26:00,07/01/2020,19:44:00,Pennsylvania:,RF,Transmission Interruption,32,2013
158,2020-07-02 00:00:00,20:30:00,Unknown,Unknown,California: Butte County;,WECC,Fuel Supply Deficiency,0,0
159,2020-07-06 00:00:00,12:26:00,Unknown,Unknown,New York: Kings County;,NPCC,Suspicious Activity,0,0
160,2020-07-06 00:00:00,18:45:00,07/06/2020,19:42:00,District of Columbia: Maryland:,RF,System Operations,0,0
161,2020-07-07 00:00:00,11:38:00,07/07/2020,18:24:00,California: Los Angeles County;,WECC,Transmission Interruption,0,0
162,2020-07-07 00:00:00,13:09:00,07/08/2020,08:17:00,Colorado:,WECC,Transmission Interruption,0,0
163,2020-07-07 00:00:00,19:17:00,07/07/2020,23:49:00,West Virginia: Wyoming County;,RF,Severe Weather/Transmission Interruption,Unknown,Unknown
164,2020-07-08 00:00:00,22:04:00,Unknown,Unknown,Texas:,TRE,Actual Physical Attack,0,0
165,2020-07-08 00:00:00,18:45:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0
166,2020-07-09 00:00:00,15:09:00,Unknown,Unknown,Washington: Thurston County;,WECC,Suspicious Activity,0,0
167,2020-07-11 00:00:00,23:30:00,07/12/2020,06:30:00,Oklahoma: Arkansas:,SPP RE,Severe Weather,Unknown,68000
168,2020-07-11 00:00:00,21:30:00,Unknown,Unknown,Oklahoma:,SPP RE,Severe Weather,Unknown,94700
169,2020-07-11 00:00:00,04:55:00,Unknown,Unknown,California:,WECC,Fuel Supply Deficiency,0,0
170,2020-07-12 00:00:00,04:30:00,07/13/2020,05:00:00,"Texas: Collin County, Dallas County, Denton County, Rockwall County, Tarrant County;",TRE,Severe Weather,Unknown,48000
171,2020-07-12 00:00:00,14:08:00,07/12/2020,20:44:00,Nevada: Washoe County;,WECC,Actual Physical Attack,36,10000
172,2020-07-13 00:00:00,16:30:00,07/13/2020,16:31:00,Kentucky: Madison County;,SERC,Suspicious Activity,0,0
173,2020-07-14 00:00:00,14:16:00,07/14/2020,14:53:00,California:,WECC,System Operations,0,0
174,2020-07-15 00:00:00,11:00:00,07/15/2020,11:20:00,Kentucky: Madison County;,SERC,Suspicious Activity,Unknown,0
175,2020-07-16 00:00:00,08:49:00,07/16/2020,11:06:00,North Dakota: Minnesota:,MRO,System Operations,475,0
176,2020-07-17 00:00:00,23:00:00,07/17/2020,23:30:00,Oklahoma:,SPP RE,Vandalism,0,0
177,2020-07-17 00:00:00,19:24:00,Unknown,Unknown,New York:,NPCC,Suspicious Activity,0,0
178,2020-07-19 00:00:00,14:30:00,07/21/2020,18:48:00,Michigan:,RF,Severe Weather,Unknown,158500
179,2020-07-19 00:00:00,10:30:00,Unknown,Unknown,New York: Niagara County,NPCC,Fuel Supply Deficiency,675,
180,2020-07-20 00:00:00,00:57:00,07/20/2020,02:34:00,Texas: Travis County;,TRE,Suspicious Activity,21,14096
181,2020-07-21 00:00:00,11:53:00,07/21/2020,13:00:00,Washington: Pierce County;,WECC,Vandalism,19,11000
182,2020-07-22 00:00:00,11:30:00,07/22/2020,14:19:00,West Virginia: Tucker County;,RF,Transmission Interruption,0,0
183,2020-07-24 00:00:00,08:25:00,Unknown,Unknown,New York: Bronx County;,NPCC,Suspicious Activity,0,0
184,2020-07-25 00:00:00,21:00:00,07/26/2020,16:00:00,"Texas: Hidalgo County, Cameron County, Starr County, Kenedy County, Willacy County, Brooks County, Jim Hogg County;",TRE,Severe Weather,125,84000
185,2020-07-25 00:00:00,19:58:00,07/27/2020,19:00:00,"Texas: Nueces County, Kleberg County, Cameron County, Willacy County, Hidalgo County, Starr County, Kenedy County;",TRE,Severe Weather,Unknown,201208
186,2020-07-28 00:00:00,15:00:00,07/28/2020,23:00:00,Michigan: Jackson County;,RF,System Operations,0,0
187,2020-07-30 00:00:00,17:54:00,07/30/2020,20:18:00,Nebraska: Scotts Bluff County;,MRO,Transmission Interruption,0,0
188,2020-08-01 00:00:00,11:14:00,08/10/2020,21:26:00,"Texas: Cameron County, Willacy County, Hidalgo County, Starr County;",TRE,Severe Weather,Unknown,Unknown
189,2020-08-01 00:00:00,08:16:00,08/01/2020,09:15:00,California: San Diego County;,WECC,System Operations,0,0
190,2020-08-01 00:00:00,00:00:00,08/01/2020,00:01:00,"Texas: Cameron County, Hidalgo County, Starr County, Willacy County;",TRE,Severe Weather,Unknown,Unknown
191,2020-08-02 00:00:00,19:43:00,08/02/2020,22:27:00,Illinois: Rock Island County;,SERC,Transmission Interruption,0,0
192,2020-08-03 00:00:00,08:00:00,08/03/2020,13:00:00,Texas: Ector County;,TRE,Vandalism,0,0
193,2020-08-03 00:00:00,23:15:00,08/06/2020,07:00:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,340000
194,2020-08-03 00:00:00,23:02:00,Unknown,Unknown,North Carolina:,SERC,Severe Weather,Unknown,Unknown
195,2020-08-04 00:00:00,12:00:00,08/07/2020,06:00:00,"New York: Rockland County, Orange County, Sullivan County; New Jersey: Bergen County, Passaic County, Sussex County;",NPCC,Severe Weather,Unknown,160000
196,2020-08-04 00:00:00,13:00:00,08/04/2020,23:59:00,"New York: Nassau County, Suffolk County, Queens County;",NPCC,Severe Weather,3907,420000
197,2020-08-04 00:00:00,11:20:00,08/07/2020,10:55:00,New Jersey:,RF,Severe Weather,60,75000
198,2020-08-04 00:00:00,09:00:00,08/05/2020,18:00:00,Delaware:,RF,Severe Weather,Unknown,100000
199,2020-08-04 00:00:00,14:00:00,08/08/2020,12:00:00,"New York: Dutchess County, Orange County, Ulster County;",NPCC,Severe Weather,Unknown,116818
200,2020-08-04 00:00:00,04:41:00,08/05/2020,16:26:00,Virginia:,SERC,Severe Weather,Unknown,508000
201,2020-08-04 00:00:00,12:18:00,08/08/2020,17:31:00,New Jersey:,RF,Severe Weather,Unknown,788000
202,2020-08-04 00:00:00,14:35:00,08/10/2020,11:00:00,New York: Broome County;,NPCC,Severe Weather,Unknown,76120
203,2020-08-04 00:00:00,15:15:00,08/07/2020,10:27:00,Connecticut: Massachusetts: New Hampshire: Maine: Rhode Island: Vermont:,NPCC,Severe Weather,2000,1188247
204,2020-08-04 00:00:00,13:31:00,Unknown,Unknown,"New York: Bronx County, Richmond County, Queens County, Kings County, Westchester County, New York County;",NPCC,Severe Weather,Unknown,271119
205,2020-08-04 00:00:00,06:01:00,08/06/2020,15:30:00,"North Carolina: Brunswick County, Columbus County, Pender County, Duplin County, Onslow County, Jones County, Craven County, Jones County, Beaufort County, Bertie County, Chowan County, Gates County, Perquimans County;",SERC,Severe Weather,311,125987
206,2020-08-04 00:00:00,12:00:00,Unknown,Unknown,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",RF,Severe Weather,Unknown,137103
207,2020-08-04 00:00:00,10:30:00,Unknown,Unknown,New Jersey:,RF,Severe Weather,Unknown,70000
208,2020-08-04 00:00:00,14:35:00,Unknown,Unknown,New York:,NPCC,Severe Weather,Unknown,76120
209,2020-08-05 00:00:00,17:58:00,08/05/2020,20:53:00,Texas: Orange County;,TRE,Transmission Interruption,89,19785
210,2020-08-07 00:00:00,05:13:00,Unknown,Unknown,"New York: Queens County, New York County;",NPCC,Severe Weather,500,187068
