,Date,Event,Restoration Date,Restoration Time,Area,NERC,Disturbance,Loss,Affected Customers
18,2015-02-19 00:00:00,14:30:00,2015-02-19 00:00:00,15:20:00,"Winslow, Arizona",WECC,Vandalism,Unknown,Unknown
19,2015-02-20 00:00:00,06:00:00,2015-02-20 00:00:00,10:00:00,"North Carolina, South Carolina",SERC,Severe Weather - Winter,Unknown,Unknown
20,2015-02-21 00:00:00,08:34:00,2015-02-21 00:00:00,12:45:00,"Fentress County, Tennessee",SERC,Severe Weather - Winter,Unknown,50000
21,2015-02-26 00:00:00,03:12:00,2015-02-26 00:00:00,20:00:00,"North Carolina, South Carolina",SERC,Severe Weather - Winter,Unknown,124000
22,2015-02-26 00:00:00,03:30:00,2015-02-27 00:00:00,12:00:00,North Carolina ,SERC,Severe Weather - Winter,400,103776
23,2015-03-04 00:00:00,09:05:00,2015-03-04 00:00:00,14:15:00,"Johnson City , Tennessee",SERC,Vandalism,Unknown,Unknown
24,2015-03-09 00:00:00,23:50:00,2015-03-10 00:00:00,10:53:00,Washington,WECC,Vandalism,Unknown,Unknown
25,2015-03-15 00:00:00,15:30:00,2015-03-15 00:00:00,19:00:00,"Greater Portland & Salem , Oregon",WECC,Severe Weather - Wind,210,71000
26,2015-03-16 00:00:00,07:31:00,2015-03-16 00:00:00,10:06:00,"Winona , Minnesota",MRO,Sabotage,20,5941
27,2015-03-19 00:00:00,18:30:00,2015-03-19 00:00:00,21:37:00,Southwest Kansas,SPP,Vandalism,Unknown,Unknown
28,2015-03-22 00:00:00,16:25:00,2015-03-22 00:00:00,16:26:00,West Virginia,RFC,Vandalism,24,0
29,2015-03-26 00:00:00,15:21:00,2015-03-26 00:00:00,16:59:00,"Contra Costa County, California",WECC,System Operations,15,Unknown
30,2015-03-29 00:00:00,04:26:00,2015-03-29 00:00:00,09:21:00,California,WECC,Vandalism,Unknown,Unknown
31,2015-04-01 00:00:00,18:25:00,2015-04-01 00:00:00,18:26:00,"San Juan County, Utah",WECC,Vandalism,Unknown,37
32,2015-04-02 00:00:00,07:04:00,2015-04-02 00:00:00,08:57:00,"San Juan County, Utah",WECC,Vandalism,6,5763
33,2015-04-03 00:00:00,02:00:00,2015-04-03 00:00:00,07:48:00,"Harvey, Reno, and Sedgwick Counties, Kansas",SPP,Severe Weather - Thunderstorms,Unknown,70000
34,2015-04-06 00:00:00,08:12:00,2015-04-06 00:00:00,12:08:00,"Butte County, California",WECC,System Operations,Unknown,80000
35,2015-04-07 00:00:00,12:30:00,2015-04-07 00:00:00,17:34:00,Unknown ,RFC,System Operations,Unknown,Unknown
36,2015-04-07 00:00:00,15:34:00,2015-04-07 00:00:00,15:46:00,California,WECC,System Operations,0,0
37,2015-04-17 00:00:00,21:30:00,2015-04-19 00:00:00,23:50:00,"Houston, Texas",TRE,Severe Weather,Unknown,280982
38,2015-04-17 00:00:00,09:16:00,2015-04-17 00:00:00,11:00:00,Canada ,WECC,System Operations,9300,Unknown
39,2015-04-18 00:00:00,21:00:00,2015-04-21 00:00:00,04:00:00,"Dallas, Fort Worth, Texas",TRE,Severe Weather,Unknown,89000
40,2015-04-24 00:00:00,19:10:00,2015-04-26 00:00:00,16:00:00,"Dallas, Fort Worth, Texas",TRE,Severe Weather,Unknown,57000
41,2015-04-27 00:00:00,10:30:00,2015-04-28 00:00:00,18:45:00,Louisiana and Texas,SERC,Severe Weather,Unknown,199000
42,2015-05-02 00:00:00,22:51:00,2015-05-03 00:00:00,00:26:00,"Franklin County, Tennessee",SERC,Vandalism,1,215
43,2015-05-04 00:00:00,15:25:00,2015-05-04 00:00:00,15:26:00,"Salt Lake County, Utah",WECC,Vandalism,Unknown,Unknown
44,2015-05-11 00:00:00,08:32:00,2015-05-11 00:00:00,08:33:00,"Shasta County, California",WECC,Sabotage,0,0
45,2015-05-12 00:00:00,00:40:00,2015-05-12 00:00:00,00:45:00,"Coahoma County, Mississippi",SERC,Sabotage,0,0
46,2015-05-18 00:00:00,15:28:00,2015-05-18 00:00:00,15:47:00,Washington,WECC,Severe Weather,275,0
47,2015-05-25 00:00:00,18:00:00,2015-05-29 00:00:00,07:15:00,North Texas,TRE,Severe Weather,Unknown,454000
48,2015-05-25 00:00:00,22:45:00,2015-05-28 00:00:00,01:25:00,"Fort Bend County, & Harris County ,Texas",TRE,Severe Weather,Unknown,61000
49,2015-05-25 00:00:00,20:30:00,2015-05-26 00:00:00,18:30:00,Texas,SPP,Severe Weather,Unknown,57531
50,2015-05-25 00:00:00,20:30:00,Unknown,Unknown,"Texas, Louisiana, Arkansas",SPP,Severe Weather,Unknown,57351
51,2015-05-26 00:00:00,05:30:00,2015-05-27 00:00:00,19:00:00,"Texas, Louisiana, Arkansas, Mississippi",SERC,Severe Weather,Unknown,78515
52,2015-06-01 00:00:00,00:27:00,2015-06-01 00:00:00,02:15:00,"Daviess County, Kentucky",SERC,Vandalism,2,110
53,2015-06-01 00:00:00,19:19:00,2015-06-02 00:00:00,08:36:00,California,WECC,System Operations,5,484
54,2015-06-02 00:00:00,18:58:00,2015-06-02 00:00:00,19:24:00,California,WECC,System Operations,5,727
55,2015-06-03 00:00:00,15:00:00,2015-06-05 00:00:00,17:00:00,Texas,TRE,System Operations,Unknown,Unknown
56,2015-06-07 00:00:00,13:54:00,2015-06-07 00:00:00,14:13:00,"Shelby County, Tennessee",SERC,System Operations,926,Unknown
57,2015-06-07 00:00:00,13:52:00,2015-06-07 00:00:00,14:13:00,Tennessee,SERC,System Operations,Unknown,Unknown
58,2015-06-08 00:00:00,00:00:00,Unknown,Unknown,"Merced County, California",WECC,System Operations,176,Unknown
59,2015-06-20 00:00:00,13:52:00,2015-06-20 00:00:00,15:30:00,"Solano County, California",WECC,Vandalism,Unknown,0
60,2015-06-23 00:00:00,18:00:00,2015-06-30 00:00:00,18:00:00,"Gloucester County, Burlington County, Atlantic County, Cape May County, New Jersey",RFC,Severe Weather,Unknown,263000
61,2015-06-23 00:00:00,17:06:00,2015-06-26 00:00:00,16:00:00,"New Castle County, Delaware",RFC,Severe Weather,Unknown,65000
62,2015-06-23 00:00:00,17:30:00,2015-06-23 00:00:00,19:00:00,"Delaware County, PA; Chester County, PA",RFC,Severe Weather,Unknown,200000
63,2015-06-23 00:00:00,18:30:00,2015-06-24 00:00:00,05:00:00,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",NPCC,Severe Weather,Unknown,62442
64,2015-06-23 00:00:00,18:18:00,2015-06-23 00:00:00,20:30:00,New Jersey,RFC,System Operations,198,156338
65,2015-06-23 00:00:00,18:26:00,Unknown,Unknown,New Jersey,NPCC,Severe Weather,90,73000
66,2015-06-26 00:00:00,02:00:00,Unknown,Unknown,Kansas,SPP,Severe Weather,Unknown,110000
67,2015-06-27 00:00:00,17:00:00,2015-06-30 00:00:00,17:18:00,"Wayne County, Michigan",RFC,Severe Weather,Unknown,68000
68,2015-06-29 00:00:00,19:21:00,2015-06-29 00:00:00,19:42:00,Washington,WECC,Severe Weather,0,0
69,2015-06-30 00:00:00,14:00:00,2015-06-30 00:00:00,21:00:00,California,WECC,Severe Weather,Unknown,Unknown
70,2015-06-30 00:00:00,10:50:00,2015-07-01 00:00:00,21:00:00,California,WECC,Severe Weather,Unknown,Unknown
71,2015-07-03 00:00:00,08:30:00,2015-07-03 00:00:00,14:30:00,"Butte County, California",WECC,Suspicious Activity ,0,0
72,2015-07-03 00:00:00,17:17:00,2015-07-03 00:00:00,23:30:00,Texas,TRE,System Operations,350,30000
73,2015-07-13 00:00:00,14:14:00,2015-07-16 00:00:00,06:00:00,"Ohio, Kentucky",RFC,Severe Weather,480,68339
74,2015-07-13 00:00:00,19:40:00,2015-07-15 00:00:00,12:15:00,Virginia,RFC,Severe Weather,Unknown,52739
75,2015-07-14 00:00:00,15:29:00,2015-07-15 00:00:00,11:55:00,Arkansas,SPP,Severe Weather,Unknown,Unknown
76,2015-07-14 00:00:00,20:00:00,2015-07-15 00:00:00,09:23:00,Alabama,SERC,Severe Weather,366,111644
77,2015-07-15 00:00:00,02:00:00,2015-07-15 00:00:00,02:55:00,California,WECC,System Operations,360,0
78,2015-07-16 00:00:00,16:45:00,2015-07-16 00:00:00,17:48:00,Texas,SPP,System Operations,117,17311
79,2015-07-18 00:00:00,02:00:00,2015-07-19 00:00:00,07:00:00,"Henepin and Ramsey County, Minnesota",MRO,Severe Weather,250,250000
80,2015-07-18 00:00:00,18:26:00,2015-07-18 00:00:00,21:03:00,California,WECC,System Operations,30,70
81,2015-07-18 00:00:00,19:59:00,2015-07-18 00:00:00,22:45:00,California,WECC,Severe Weather,160,78164
82,2015-07-21 00:00:00,12:47:00,2015-07-21 00:00:00,13:12:00,Washington,WECC,System Operations,200,Unknown
83,2015-07-27 00:00:00,03:52:00,2015-07-27 00:00:00,04:36:00,California,WECC,System Operations,Unknown,484
84,2015-07-28 00:00:00,12:05:00,2015-07-28 00:00:00,12:26:00,Puerto Rico,,System Operations,150,Unknown
85,2015-07-29 00:00:00,16:45:00,2015-07-29 00:00:00,21:00:00,New York,NPCC,System Operations,500,0
86,2015-07-30 00:00:00,09:50:00,2015-07-30 00:00:00,19:00:00,Texas,TRE,System Operations,Unknown,Unknown
87,2015-07-30 00:00:00,13:00:00,Unknown,Unknown,Tennessee,SERC,Vandalism,0,0
88,2015-07-31 00:00:00,10:55:00,Unknown,Unknown,Washington,WECC,System Operations,9,0
89,2015-08-02 00:00:00,17:45:00,2015-08-04 00:00:00,03:00:00,Michigan: Emmet County; Grand Traverse County; Leelanau County; Kalkaska County; Benzie County; Manistee County; Wexford County; Missaukee County; Mecosta County; ,RFC,Severe Weather,Unknown,162000
90,2015-08-03 00:00:00,00:30:00,2015-08-03 00:00:00,02:00:00,Illinois,RFC,Severe Weather,Unknown,115000
91,2015-08-03 00:00:00,01:00:00,2015-08-05 00:00:00,00:00:00,Michigan,RFC,Severe Weather,Unknown,72520
92,2015-08-03 00:00:00,08:27:00,2015-08-04 00:00:00,01:18:00,Arizona: New Mexico,WECC,Sabotage,0,Unknown
93,2015-08-04 00:00:00,07:17:00,2015-08-05 00:00:00,12:52:00,Massachusetts: Rhode Island:,NPCC,Severe Weather,Unknown,132000
94,2015-08-11 00:00:00,19:30:00,2015-08-13 00:00:00,04:05:00,Texas: Houston;,TRE,Severe Weather,Unknown,100000
95,2015-08-13 00:00:00,15:15:00,2015-08-13 00:00:00,19:00:00,Texas: Williamson County;,TRE,Other,Unknown,Unknown
96,2015-08-27 00:00:00,21:51:00,2015-08-28 00:00:00,18:00:00,Puerto Rico,WECC,System Operations,360,Unknown
97,2015-08-29 00:00:00,10:00:00,Unknown,Unknown,Washington,WECC,Severe Weather,Unknown,500000
98,2015-08-29 00:00:00,11:00:00,2015-09-04 00:00:00,15:00:00,"King County, Skagit County, Whatcom County, Kitsap County, Pierce County, Thurston County, Island County, Washington",WECC,Severe Weather,250,250000
99,2015-08-29 00:00:00,13:00:00,2015-08-31 00:00:00,07:00:00,Washington: King County;,WECC,Severe Weather,1200,64000
100,2015-09-03 00:00:00,02:33:00,2015-09-03 00:00:00,06:25:00,Michigan,RFC,Severe Weather,Unknown,50114
101,2015-09-13 00:00:00,17:56:00,2015-09-13 00:00:00,20:37:00,New York: Dutchess County;,NPCC,Vandalism,0,0
102,2015-09-20 00:00:00,13:12:00,2015-09-20 00:00:00,13:44:00,California,WECC,System Operations,150,Unknown
103,2015-09-29 00:00:00,15:40:00,2015-09-29 00:00:00,15:41:00,Oregon,WECC,Vandalism,Unknown,Unknown
104,2015-10-13 00:00:00,06:30:00,2015-10-13 00:00:00,08:30:00,Utah: Emery County;,WECC,Vandalism,0,0
105,2015-10-13 00:00:00,10:25:00,2015-10-13 00:00:00,18:00:00,Texas,TRE,Other,Unknown,Unknown
106,2015-10-13 00:00:00,16:32:00,2015-10-13 00:00:00,20:39:00,California,WECC,Other,41788,Unknown
107,2015-10-16 00:00:00,12:25:00,2015-10-16 00:00:00,12:56:00,Utah ,WECC,Vandalism,0,0
108,2015-10-18 00:00:00,07:00:00,2015-10-18 00:00:00,23:29:00,California: Central Coast area;,WECC,Severe Weather,88,55677
109,2015-10-23 00:00:00,09:42:00,2015-10-23 00:00:00,13:26:00,Puerto Rico,,System Operations,500,300000
110,2015-10-28 00:00:00,13:38:00,2015-10-29 00:00:00,17:00:00,Pennsylvania: Columbia County; Montour County; Northumberland County;,RFC,Other,Unknown,35000
111,2015-10-30 00:00:00,15:00:00,2015-10-30 00:00:00,16:00:00,Oregon: Josephine County;,WECC,Other,0,0
112,2015-10-31 00:00:00,00:45:00,2015-11-01 00:00:00,16:05:00,Texas: Harris County;,TRE,Severe Weather,Unknown,130252
113,2015-11-01 00:00:00,11:53:00,2015-11-01 00:00:00,12:00:00,Ohio: Hamilton County;,RFC,Vandalism,0,0
114,2015-11-02 00:00:00,17:37:00,2015-11-04 00:00:00,09:00:00,Arkansas: Hot Spring County;,SERC,Sabotage,4,0
115,2015-11-10 00:00:00,12:00:00,2015-11-10 00:00:00,14:00:00,Indiana: Dearborn County;,RFC,Sabotage,0,0
116,2015-11-13 00:00:00,11:30:00,2015-11-13 00:00:00,11:35:00,New York,NPCC,Suspicious Activity ,Unknown,Unknown
117,2015-11-17 00:00:00,09:00:00,Unknown,Unknown,Washington: Snohomish County;,WECC,Severe Weather,900,89000
118,2015-11-17 00:00:00,10:00:00,Unknown,Unknown,Washington,WECC,Severe Weather,Unknown,300000
119,2015-11-17 00:00:00,13:30:00,Unknown,Unknown,"Washington: Stevens County, Lincoln County, Adams County, Whitman County, Spokane County; Idaho: Bonner County, Kootenai County, Shoshone County, Benewah County, Idaho County;",WECC,Severe Weather,Unknown,182000
120,2015-11-21 00:00:00,20:30:00,2015-11-23 00:00:00,01:00:00,Michigan,RFC,Severe Weather,Unknown,60000
121,2015-11-28 00:00:00,06:00:00,2015-11-30 00:00:00,13:00:00,Oklahoma,SPP,Severe Weather,Unknown,55609
122,2015-11-28 00:00:00,06:00:00,Unknown,Unknown,Oklahoma,SPP,Severe Weather,Unknown,35000
123,2015-11-29 00:00:00,16:48:00,2015-11-29 00:00:00,18:20:00,Puerto Rico,,System Operations,0,0
124,2015-11-30 00:00:00,06:18:00,2015-11-30 00:00:00,21:18:00,Puerto Rico,,System Operations,100,86559
125,2015-12-02 00:00:00,13:03:00,2015-12-03 00:00:00,12:29:00,Kansas: Thomas County;,SPP,Vandalism,0,0
126,2015-12-05 00:00:00,21:00:00,2015-12-05 00:00:00,22:30:00,Kansas,SPP,Vandalism,0,0
127,2015-12-05 00:00:00,19:22:00,2015-12-06 00:00:00,05:27:00,"New York: Orange County, Sullivan County; Pennsylvania: Pike County;",NPCC,Other,110,52476
128,2015-12-08 00:00:00,14:00:00,2015-12-08 00:00:00,14:01:00,Nevada: Clark County;,WECC,Sabotage,0,0
129,2015-12-09 00:00:00,18:06:00,2015-12-09 00:00:00,21:52:00,Puerto Rico,,System Operations,0,0
130,2015-12-09 00:00:00,04:00:00,2015-12-09 00:00:00,11:00:00,Washington,WECC,Severe Weather,115,76300
131,2015-12-10 00:00:00,21:25:00,2015-12-10 00:00:00,22:30:00,Missouri: New Madrid County;,SERC,System Operations,400,1
132,2015-12-10 00:00:00,17:55:00,2015-12-10 00:00:00,17:56:00,California: Stanislaus County;,WECC,Vandalism,Unknown,Unknown
133,2015-12-10 00:00:00,03:53:00,2015-12-10 00:00:00,04:08:00,California: Plumas County,WECC,Severe Weather,24,9956
134,2015-12-10 00:00:00,06:01:00,2015-12-10 00:00:00,07:13:00,California: Northern;,WECC,Severe Weather,29,9956
135,2015-12-24 00:00:00,03:00:00,2015-12-26 00:00:00,00:00:00,"Michigan: Antrim County, Charlevoix County, Manistee County, Mecosta County, Kalkaska County, Grand Traverse County, Osceola County, Lake County, Newaygo County, Clare County, Isabella County;",RFC,Severe Weather,Unknown,168000
136,2015-12-26 00:00:00,19:30:00,Unknown,Unknown,Texas,TRE,Severe Weather,Unknown,70000
137,2015-12-26 00:00:00,18:00:00,2015-12-30 00:00:00,06:00:00,Texas: Oklahoma:,SPP,Severe Weather,Unknown,116800
138,2015-12-27 00:00:00,23:38:00,2015-12-28 00:00:00,17:00:00,Oklahoma,SPP,Severe Weather,Unknown,54476
139,2015-12-27 00:00:00,17:00:00,Unknown,Unknown,Oklahoma,SPP,Severe Weather,Unknown,50500
140,2015-12-29 00:00:00,08:30:00,2015-12-29 00:00:00,08:31:00,Maine,NPCC,Sabotage,0,0
141,2015-12-31 00:00:00,17:00:00,2015-12-31 00:00:00,21:40:00,Oklahoma: Blaine County;,SPP,Severe Weather,8,1500
142,2015-12-31 00:00:00,11:00:00,Unknown,Unknown,Missouri,SERC,Sabotage,0,0
